id,lang,resource_level,proverb_native,proverb_en,context_native,context_en,label,source,notes
id_0226,id,medium,Seperti orang buta kehilangan tongkat,,Orang 1: Aku benar-benar tidak tahu harus bagaimana lagi.  Orang 2: Kamu seperti orang buta kehilangan tongkat.,,figurative,MAPS,
id_0227,id,medium,Seperti nyawa ayam,,Orang 1: Aku merasa pekerjaanku di kantor tidak dihargai sama sekali. Orang 2: Mungkin karena bosmu melihat pekerjaanmu seperti nyawa ayam.,,figurative,MAPS,
id_0228,id,medium,"Seperti menggenggam bara, terasa hangat dilepaskan",,"Orang 1: Apa kamu sudah mencoba bekerja di perusahaan itu? Orang 2: Ya, tapi saya merasa tidak cocok dengan lingkungannya. Orang 1: Lalu kamu berhenti? Orang 2: Ya, seperti menggenggam bara, terasa hangat dilepaskan.",,figurative,MAPS,
id_0229,id,medium,Seperti menggantang asap,,"Orang 1: Kamu sudah berusaha membujuk dia selama berjam-jam, tapi tetap saja dia tidak mau mendengarkanmu. Orang 2: Ya, aku merasa seperti menggantang asap.",,figurative,MAPS,
id_0230,id,medium,"Patah tongkat, berjermang",,"Orang 1: Aku merasa putus asa karena usaha bisnisku gagal.  Orang 2: Tetap semangat, patah tongkat, berjermang.",,figurative,MAPS,
id_0231,id,medium,"Payah dilamun ombak, tercapai juga tanah tepi",,"Orang 1: Aku merasa sangat sulit untuk mencapai impianku. Orang 2: Tapi ingatlah, payah dilamun ombak, tercapai juga tanah tepi.",,figurative,MAPS,
id_0232,id,medium,Padi ditanam tumbuh lalang,,"Orang 1: Aku sudah berusaha semaksimal mungkin tapi hasilnya masih kurang memuaskan. Orang 2: Ya, kadang hasil yang diperoleh dari usaha tidak seperti yang diharapkan. Seperti kata pepatah, 'Padi ditanam tumbuh lalang'.",,figurative,MAPS,
id_0233,id,medium,"Sarak serasa hilang, bercerai serasa mati",,"Orang 1: Bagaimana perasaanmu setelah berpisah dengan kekasihmu? Orang 2: Sarak serasa hilang, bercerai serasa mati.",,literal,MAPS,
id_0234,id,medium,Sambil berdiang nasi masak,,"Orang 1: Kamu kok bisa menyelesaikan pekerjaan itu sambil menulis tesis juga ya? Orang 2: Sambil berdiang nasi masak, bro.",,figurative,MAPS,
id_0235,id,medium,Sambil berdendang biduk hilir,,"Orang 1: Kamu bisa menyelesaikan pekerjaan itu sambil melakukan yang lain? Orang 2: Tentu saja, sambil berdendang biduk hilir.",,figurative,MAPS,
id_0236,id,medium,"Sakit menimpa, sesal terlambat",,"Orang 1: Aku menyesal sudah memilih jurusan ini di kuliah.  Orang 2: Sakit menimpa, sesal terlambat.",,literal,MAPS,
id_0237,id,medium,"Satu orang makan nangka, semua kena getahnya",,"Orang 1: Kenapa kita semua harus dihukum karena kesalahan satu orang? Orang 2: Karena seperti kata pepatah, Satu orang makan nangka, semua kena getahnya.",,figurative,MAPS,
id_0238,id,medium,Ada nyawa ada rezeki,,"Orang 1: Apa kabar, apa yang kamu lakukan akhir-akhir ini?  Orang 2: Sibuk mencari pekerjaan baru, tapi belum berhasil.  Orang 1: Jangan khawatir, ada nyawa ada rezeki.",,literal,MAPS,
id_0239,id,medium,"Anak dipangku, kemenakan (keponakan) dibimbing",,"Orang 1: Apakah hanya anak kandung yang harus diperhatikan dengan baik? Orang 2: Tidak, anak dipangku, kemenakan (keponakan) dibimbing.",,literal,MAPS,
id_0240,id,medium,Arang habis besi binasa,,"Orang 1: Sudah berapa lama kamu mencoba memperbaiki hubunganmu dengan dia?  Orang 2: Sudah setahun, tapi tetap saja tidak ada perubahan.  Orang 1: Mungkin kamu perlu mencoba cara lain?  Orang 2: Arang habis besi binasa.",,figurative,MAPS,
id_0241,id,medium,Bagai tanduk diberkas,,"Orang 1: Kenapa mereka tidak bisa bekerja sama? Orang 2: Sudahlah, bagai tanduk diberkas.",,figurative,MAPS,
id_0242,id,medium,"Digenggam takut mati, dilepaskan takut terbang",,"Orang 1: Aku takut kehilangan dia, tapi aku juga takut mengambil risiko untuk menikahinya sekarang. Orang 2: Ingatlah, digenggam takut mati, dilepaskan takut terbang.",,figurative,MAPS,
id_0243,id,medium,"Inai tertepung, kuku tanggal",,"Orang 1: Bagaimana hasil proyekmu? Orang 2: Selesai sudah, tapi ternyata banyak masalah yang muncul di tengah jalan. Inai tertepung, kuku tanggal.",,figurative,MAPS,
id_0244,id,medium,Nasi sudah menjadi bubur,,"Orang 1: Bagaimana reaksi bos-mu setelah kamu mengakui kesalahanmu? Orang 2: Kurang baik. Saya sudah mencoba menjelaskan alasan saya berbuat begitu, tetapi saya tetap diberi sangsi. Nasi sudah menjadi bubur.",,figurative,MAPS,
id_0245,id,medium,Baji dahan pembelah batang,,"Orang 1: Apa yang terjadi antara kamu dan Aji? Aku pikir kalian berdua sahabat terbaik. Orang 2: Iya, tapi dia seperti baji dahan pembelah batang.",,figurative,MAPS,
id_0246,id,medium,"Nasi tak dingin, pinggan tak retak",,"Orang 1: Bagaimana presentasi Anda kemarin? Orang 2: Tidak begitu baik. Saya pikir banyak orang akan datang, tetapi hanya sedikit yang muncul. Orang 1: Setidaknya beberapa orang muncul. Nasi tidak dingin, piring tidak retak.",,figurative,MAPS,
id_0247,id,medium,"Tinggi kayu ara dilangkahi, rendah bilang-bilang disuruki",,"Orang 1: Ibu saya menyuruh saya untuk kuliah kedokteran di universitas, tetapi saya ingin menjadi seorang akuntan. Saya ingin mengajukan keberatan terhadap ini. Orang 2: Nah, tinggi kayu ara dilangkahi, rendah bilang-bilang disuruki.",,figurative,MAPS,
id_0248,id,medium,Nyamuk mati gatal tak lepas,,Orang 1: Saya dengar pelaku pembakaran telah dijatuhi hukuman. Orang 2: Nyamuk mati gatal tak lepas.,,figurative,MAPS,
id_0249,id,medium,"Tiada kuning oleh kunyit, tiada hitam oleh arang",,"Orang 1: Saya mendengar mereka mempromosikan Aji sebagai direktur baru. Orang 2: Saya kagum dengan sikap Aji yang selalu tegar, bahkan dalam situasi yang menantang. Tiada kuning oleh kunyit, tiada hitam oleh arang.",,figurative,MAPS,
id_0250,id,medium,Sudah tahu peria pahit,,Orang 1: Saya mendengar orang tersebut terlibat dalam usaha bisnis yang berisiko. Orang 2: Sudah tahu peria pahit.,,figurative,MAPS,
id_0251,id,medium,"Tangguk rapat, keruntung bobos",,"Orang 1: Saya perlu mulai mengatur keuangan saya dengan lebih baik. Orang 2: Nah, jika kamu tangguk rapat, keruntung bobos, itu pasti akan menimbulkan masalah.",,figurative,MAPS,
id_0252,id,medium,"Kalau di hutan tak ada singa, beruk rabun bisa menjadi raja",,"Orang 1: Semua orang dalam kelompok ini sepertinya tidak tahu apa-apa. Saya senang Aji mengambil inisiatif dan memimpin. Orang 2: Nah, kalau di hutan tak ada singa, beruk rabun bisa menjadi raja",,figurative,MAPS,
id_0253,id,medium,Seperti sayur tidak berbumbu,,"Orang 1: Sudahkah kamu melihat desain baru untuk situs web? Orang 2: Ya, terlihat seperti sayur tidak berbumbu.",,figurative,MAPS,
id_0254,id,medium,Ada bunga ada lebah,,"Orang 1: Sudahkah kamu mendengar tentang restoran baru di kota? Orang 2: Ya, ada bunga ada lebah.",,figurative,MAPS,
id_0255,id,medium,Jalan raya titian batu,,"Orang 1: Apa yang membuat budaya Indonesia begitu menarik? Orang 2: Kita memiliki banyak tradisi yang diwarisi dari nenek moyang kita, salah satunya adalah jalan raya titian batu.",,literal,MAPS,
id_0256,id,medium,Lonjak seperti labu dibenam,,Orang 1: Apakah kamu perhatikan bagaimana dia selalu membanggakan prestasinya? Orang 2: Lonjak seperti labu dibenam.,,figurative,MAPS,
id_0257,id,medium,Gajah mati tulang setimbun,,"Orang 1: Bos baru kita yang meninggal memiliki 3 anak laki-laki. Tebak siapa yang dia tinggalkan uangnya? Orang 2: Saya tidak tahu, tapi pasti jumlahnya seperti gajah mati tulang setimbun.",,figurative,MAPS,
id_0258,id,medium,"Janji sampai, sukatan penuh",,"Orang 1: Dokter ahli di rumah sakit telah berusaha keras untuk menyembuhkan ayah Surya. Namun, ayah Surya hanya memiliki 1 bulan tersisa. Orang 2: Sedih mendengarnya, tetapi janji sampai, sukatan penuh.",,figurative,MAPS,
id_0259,id,medium,Belalang dapat menuai,,"Orang 1: Hei, apakah kamu sudah mendengar tentang gadget baru yang sedang dibicarakan semua orang? Orang 2: Ya, cukup keren, tapi ingatlah pepatah belalang dapat menuai.",,figurative,MAPS,
id_0260,id,medium,Tak pandai menari dikatakan lantai yang terjungkat,,"Orang 1: Kode saya terus-terusan crash, sangat menyebalkan. Orang 1: Oh, Apakah kamu menulis unit-test? Kalo itu mah tak pandai menari dikatakan lantai yang terjungkat.",,figurative,MAPS,
id_0261,id,medium,"Jika air orang disauk, ranting orang dipatah, adat orang diturut",,"Orang 1: Saya ingin pindah ke kota baru, tapi saya tidak tahu apakah itu akan sulit. Orang 2: Masih dalam negara yang sama, kan? Seharusnya tidak sulit. Hanya ingatlah: Jika air orang disauk, ranting orang dipatah, adat orang diturut.",,literal,MAPS,
id_0262,id,medium,"Mati-mati berdawat biarlah hitam, mati-mati mandi biarlah basah",,"Orang 1: Saya merasa kewalahan dengan semua tugas yang harus saya selesaikan. Orang 2: Mati-mati berdawat biarlah hitam, mati-mati mandi biarlah basah.",,literal,MAPS,
id_0263,id,medium,"Lepas dari mulut harimau, masuk kedalam mulut buaya",,"Orang 1: Saya pikir meninggalkan pekerjaan yang penuh tekanan akan memberi saya kelegaan, tapi sekarang saya terjebak dalam hubungan yang beracun. Orang 2: Sangat disayangkan bahwa terkadang, lepas dari mulut harimau, masuk kedalam mulut buaya.",,figurative,MAPS,
id_0264,id,medium,Lebih baik satu burung di tangan dari pada sepuluh burung di pohon,,"Orang 1: Saya sedang mempertimbangkan untuk berhenti dari pekerjaan stabil saya untuk mengejar peluang yang lebih berisiko namun memiliki potensi lebih besar. Orang 2: Nah, ingatlah, lebih baik satu burung di tangan dari pada sepuluh burung di pohon.",,figurative,MAPS,
id_0265,id,medium,Diganjur surut bagai bertanam,,"Orang 1: Saya tidak ingin belajar alat baru ini, sangat sulit. Orang 2: Jika kamu tidak belajar hal baru, kamu akan berakhir seperti yang mereka katakan diganjur surut bagai bertanam.",,figurative,MAPS,
id_0266,id,medium,Lembah juga yang dituruti air,,"Orang 1: Sepertinya profesor terkenal mendapatkan lebih banyak sitasi, mendapatkan lebih banyak pendanaan, lebih banyak mahasiswa, lalu menghasilkan lebih banyak publikasi... Orang 2: Ya, lembah juga yang dituruti air.",,figurative,MAPS,
id_0267,id,medium,Gajah derum tengah rumah,,"Orang 1: Siapa yang datang ke rumah ini? Orang 2: Seorang tamu, gajah derum tengah rumah.",,figurative,MAPS,
id_0268,id,medium,Angan-angan mengikat tubuh,,Orang 1: Aku khawatir jika aku tidak lulus ujian besok.  Orang 2: Jangan khawatir terlalu banyak. Angan-angan mengikat tubuh.,,figurative,MAPS,
id_0269,id,medium,Bakar air ambil abunya,,"Orang 1: Aku mencoba untuk memperbaiki hubungan dengan mantanku, tapi dia selalu mengabaikanku.  Orang 2: Sepertinya kamu sedang bakar air ambil abunya.",,figurative,MAPS,
id_0270,id,medium,"Menang jadi arang, kalah jadi abu",,"Orang 1: Aku merasa kesal karena aku kalah dalam pertengakaran dengan istriku kemarin. Aku terpaksa harus menjemput anak-anak kami dari rumah orang tuanya. Orang 2: Jangan begitu. Pertengkaran dengan orang yang kita kasihi hanyalah menang jadi arang, kalah jadi abu.",,figurative,MAPS,
id_0271,id,medium,Bayang-bayang sepanjang badan,,"Orang 1: Aku pingin beli mobil baru tapi harganya sangat mahal.  Orang 2: Ingatlah, prinsip bayang-bayang sepanjang badan.",,figurative,MAPS,
id_0272,id,medium,"Tak lalu dandang di air, di gurun ditanjakkan",,"Orang 1: Sepertinya saya tidak bisa memotivasi karyawan baru saya. Orang 2: Apa yang sudah Anda coba? Orang 1: Taktik saya yang biasa untuk mengancam ulasan kinerja yang buruk. Apakah Anda pikir saya harus mencoba pendekatan lain? Orang 2: Tak lalu dandang di air, di gurun ditanjakkan",,figurative,MAPS,
id_0273,id,medium,"Rusak badan karena penyakit, rusak bangsa karena laku",,"Orang 1: Kamu tahu, teman saya selalu berperilaku buruk dan tidak bertanggung jawab. Dia bahkan sering merusak fasilitas umum di sekitar kita. Orang 2: Rusak badan karena penyakit, rusak bangsa karena laku.",,literal,MAPS,
id_0274,id,medium,Merak mengigal di hutan,,"Orang 1: Pak, kenapa Pak Darmawan tidak pernah pulang ke kampung halamannya? Orang 2:  Karena di kota tempat tinggalnya, beliau lebih dihargai, sedangkan di kampung halamannya beliau seperti merak mengigal di hutan.",,figurative,MAPS,
id_0275,id,medium,Anjing mengulangi bangkai,,"Orang 1: Tahu nggak siapa yang selalu datang ke tempat itu? Orang 2: Siapa?   Orang 1: Si Asep, meskipun sudah ditegur berkali-kali.   Orang 2: Anjing mengulangi bangkai.",,figurative,MAPS,
id_0276,id,medium,"Jalan mati lagi dicoba, ini pula jalan binasa",,"Orang 1: Adikku selalu mencoba hal baru, dia tidak pernah takut gagal. Orang 2: Jalan mati lagi dicoba, ini pula jalan binasa.",,figurative,MAPS,
id_0277,id,medium,Bagai mendapat gunung intan,,"Orang 1: Apa kabar? Orang 2: Karena saya baru saja mendapat kenaikan gaji! Orang 1: Wah, merasa bagai mendapat gunung intan!",,figurative,MAPS,
id_0278,id,medium,"Rendah gunung, tinggi harapan",,"Orang 1: Apa yang kamu harapkan dari karirmu di masa depan? Orang 2: Saya ingin menjadi CEO suatu perusahaan besar. Orang 1: Wow, itu sangat ambisius. Tapi apakah kamu yakin bisa mencapainya? Orang 2: Selama saya bekerja keras. Kamu tahu, rendah gunung, tinggi harapan.",,literal,MAPS,
id_0279,id,medium,"Kalau pandai mencencang akar, mati lalu ke puncaknya",,"Orang 1: Bagaimana bisa menghentikan kejahatan yang dilakukan para mafia? Orang 2: Kalau pandai mencencang akar, mati lalu ke puncaknya.",,figurative,MAPS,
id_0280,id,medium,"Adat sepanjang jalan, cupak sepanjang betung",,"Orang 1: Jangan berpakaian seperti itu di kampung ini. Orang 2: Terserah sama aku pakaian apa yang aku pakai.  Orang 1: Ingat pepatah Adat sepanjang jalan, cupak sepanjang betung.",,figurative,MAPS,
id_0281,id,medium,"Enggang lalu, atal jatuh, anak raja mati ditimpanya",,"Orang 1:  Kenapa kamu dituduh mencuri di toko itu? Kamu kan hanya sedang lewat di depannya. Orang 2: Ya, tapi sayangnya enggang lalu, atal jatuh, anak raja mati ditimpanya.",,figurative,MAPS,
id_0282,id,medium,Air diminum serasa duri dapar berarti,,"Orang 1:  Mengapa kamu sekarang kurus sekali. Orang 2: Pacar saya memutuskan hubungan.  Orang 1: Pantaslah, makan minum jadi tidak enak. Orang 2: Iya Air diminum serasa duri.",,figurative,MAPS,
id_0283,id,medium,"Diam di bandar tak meniru, diam di laut asin tidak",,"Orang 1:  Saya kesulitan memanfaatkan lingkungan sekitar saya, saya dikelilingi oleh orang-orang pintar, tetapi saya kesulitan belajar dari mereka... Orang 2: Kamu seperti peribahasa Diam di bandar tak meniru, diam di laut asin tidak.",,figurative,MAPS,
id_0284,id,medium,Tahan jerat sorong kepala,,"Orang 1: Aku sudah bilang jangan main-main dengan api, tapi kamu tetap merokok di sebelah bahan mudah terbakar.  Orang 2: Ah, aku tidak di sebelah persis, masih ada jarak beberapa meter. Aku tidak akan tahan jerat sorong kepala.",,figurative,MAPS,
id_0285,id,medium,"Anjing diberi makan nasi, bilakah kenyang",,"Orang 1: Aku sudah memberikan bonus besar-besaran kepada karyawan, tapi mereka masih mengeluh dan minta lebih banyak. Orang 2: Anjing diberi makan nasi, bilakah kenyang.",,figurative,MAPS,
id_0286,id,medium,Belum bergigi hendak mengunyah,,"Orang 1: Aku tidak suka dengan sifatnya yang sok perintah sana perintah sini.  Orang 2: Betul, belum bergigi hendak mengunyah.",,figurative,MAPS,
id_0287,id,medium,Sebagai abu di atas tanggul,,Orang 1: Apa yang kamu pikirkan tentang jabatanmu sekarang? Orang 2: Aku merasa bagai abu di atas tanggul.,,figurative,MAPS,
id_0288,id,medium,Tahu di angin berkisar,,"Orang 1: Bagaimana pendapatmu tentang situasi ini? Orang 2: Tenang, saya sudah memikirkannya Orang 1: Baiklah, kamu tahu di angin berkisar.",,figurative,MAPS,
id_0289,id,medium,Bagai keluang bebar petang,,Orang 1: Kamu kemana saja tadi siang? Saya mencarimu di mana-mana.  Orang 2: Saya pergi ke pasar dengan teman-teman. Kami bagai keluang bebar petang ya.,,figurative,MAPS,
id_0290,id,medium,"Luka di kaki, sakit seluruh badan",,"Orang 1: Kenapa kamu begitu marah pada orang itu? Orang 2: Dia telah menyakiti saudara saya. Luka di kaki, sakit seluruh badan.",,literal,MAPS,
id_0291,id,medium,Kapal besar ditunda jongkong,,Orang 1: Kenapa perusahaan ini bangkrut? Orang 2: Itu karena pimpinannya seperti kapal besar ditunda jongkong.,,figurative,MAPS,
id_0292,id,medium,"Rupa boleh diubah, tabiat dibawa mati",,"Orang 1: Kenapa sih kamu masih suka marah-marah seperti anak kecil? Sudah dewasa kok masih kayak gitu.  Orang 2: Maaf ya, saya orangnya memang begini tidak bisa diubah. Orang 1: Tapi kamu bisa berusaha untuk mengubahnya, kan? Orang 2: Rupa boleh diubah, tabiat dibawa mati.",,literal,MAPS,
id_0293,id,medium,Tabuhan meminang anak laba-laba,,"Orang 1: Orang tuaku tidak menyetujui perjodohanku dengan dia karena menurut mereka dia bukan anak dari keluarga ningrat. Orang 2: Oh, berarti orang tuamu menilai perjodohan kalian bagai tabuhan meminang anak laba-laba.",,figurative,MAPS,
id_0294,id,medium,"Mahal tak dapat dibeli, murah tak dapat diminta;",,"Orang 1: Saya ingin membeli mobil mewah tapi harganya sangat mahal.  Orang 2: Itu namanya mahal tak dapat dibeli, murah tak dapat diminta.",,literal,MAPS,
id_0295,id,medium,"Siapa cepat boleh dapat, siapa kemudian putih mata",,"Orang 1: Saya ingin mendapatkan tiket konser itu, tapi saya masih menunggu-nunggu diskonnya.  Orang 2: Kamu harus sering-sering mencek kapan mereka memberi diskon karena biasanya mereka menerapkan siapa cepat boleh dapat, siapa kemudian putih mata.",,figurative,MAPS,
id_0296,id,medium,"Adat periuk berkerat, adat lesung berdedak",,"Orang 1: Adik kamu sering sekali melakukan kesalahan dalam pekerjaannya. Orang 2: Adat periuk berkerat, adat lesung berdedak.",,literal,MAPS,
id_0297,id,medium,Akal akar berpulas tak patah,,"Orang 1: Adik perempuanku meyakinkan manajernya, dan sekarang manajernya membiarkannya memimpin sebuah proyek kecil.  Orang 2: Adik kamu seperti peribahasa akal akar berpulas tak patah.",,figurative,MAPS,
id_0298,id,medium,Bagai aur dengan tebing,,Orang 1: Adik saya dan temannya elalu saling membantu. Orang 2: Mereka bagai aur dengan tebing.,,figurative,MAPS,
id_0299,id,medium,Air udik sungai semua teluk diranai,,"Orang 1: Adik saya tidak bisa berhemat. Jika dia punya uang, apapun dibelinya. Orang 2: Mengapa dia begitu? Dia harus bisa memilih apa yang dia perlunan. Orang 1: Entahlah. Air udik sungai semua teluk diranai.",,figurative,MAPS,
id_0300,id,medium,Bagai ayam lepas bertaji,,"Orang 1: Aku ingin membantu adikku yang sedang bermasalah. Tapi susah juga karena nanti aku ikut bermasalah. Orang 2: Ingatlah, bagai ayam lepas bertaji.",,figurative,MAPS,
id_0301,id,medium,Hampa berat menjadi sekam,,"Orang 1: Aku punya begitu banyak uang, tapi aku tidak tahu harus membeli apa lagi. Orang 2: Kamu harus bersyukur dengan apa yang sudah kamu miliki. Ingatlah, hampa berat menjadi sekam.",,figurative,MAPS,
id_0302,id,medium,Anjing galak berani babi,,"Orang 1: Aku takut melawan mereka, mereka terlihat sangat berani.  Orang 2: Tidak usah takut, anjing galak berani babi.",,figurative,MAPS,
id_0303,id,medium,"Coba-coba bertanam mumbang, siapa tahu jadi kelapa",,"Orang 1: Aku takut mencoba karena takut gagal. Orang 2: Coba-coba bertanam mumbang, siapa tahu jadi kelapa.",,figurative,MAPS,
id_0304,id,medium,Anak anjing bolehkah menjadi anak musang jebat,,Orang 1: Anak Charlie ditangkap karena korupsi. Orang 2: Anak anjing bolehkah menjadi anak musang jebat.,,figurative,MAPS,
id_0305,id,medium,"Genting menanti putus, biang menanti tembuk",,"Orang 1: Apa kabar dengan situasi di perbatasan? Orang 2: Tidak baik, banyak insiden keamanan dan ketegangan antara kedua negara semakin meningkat. Genting menanti putus, biang menanti tembuk.",,literal,MAPS,
id_0306,id,medium,Tahu di angin turun naik,,"Orang 1: Apa kamu yakin cuaca akan cerah besok? Orang 2: Percayalah, kalo melihat pergerakan awan, besok pasti cerah. Orang 1: Ok, aku percaya kamu tahu di angin turun naik.",,figurative,MAPS,
id_0307,id,medium,Adakah dari telaga yang jernih mengalir air yang keruh?,,Orang 1: Apa pendapatmu tentang orang yang suka bersumpah serapah? Orang 2: Adakah dari telaga yang jernih mengalir air yang keruh?,,figurative,MAPS,
id_0308,id,medium,Adat lama pusaka usang,,Orang 1: Apa pendapatmu tentang proses ngaben di Bali? Orang 2: Bagiku sich seperti adat lama pusaka usang.,,figurative,MAPS,
id_0309,id,medium,Awak rendah sangkutan tinggi,,Orang 1: Apa yang membuatmu khawatir tentang situasi keuangan kita? Orang 2: Awak rendah sangkutan tinggi.,,literal,MAPS,
id_0310,id,medium,Bagai denai gajah lalu,,Orang 1: Apa yang terjadi dengan kebun ini?  Orang 2: Ada kerusuhan yang terjadi tadi malam. Bagai denai gajah lalu.,,literal,MAPS,
id_0311,id,medium,"Siapa yang kena cubit, itulah yang merasa sakit",,"Orang 1: Apa yang terjadi?  Orang 2: Ya, kan dia bersalah, jadi dia harus menanggung akibatnya. Siapa yang kena cubit, itulah yang merasa sakit.",,figurative,MAPS,
id_0312,id,medium,"Bukan air muara yang ditimba, sudah disauk dari hulunya",,"Orang 1: Apakah kamu yakin berita itu benar? Orang 2: Bukan air muara yang ditimba, sudah disauk dari hulunya.",,figurative,MAPS,
id_0313,id,medium,Elok berarak di hari panas,,"Orang 1: Ayo kita berpesta ria malam ini! Orang 2: Tapi uangku sedang terbatas. Orang 1: Jangan dipaksakan, elok berarak di hari panas.",,figurative,MAPS,
id_0314,id,medium,"Tertangku sama makan tanah, terlentang sama minum air",,"Orang 1: Bagaimana kabarmu? Orang 2: Baik-baik saja. Tertangku sama makan tanah, terlentang sama minum air.",,figurative,MAPS,
id_0315,id,medium,"Ijuk selembang, tali di situ, keluan di situ",,"Orang 1: Bagaimana keadaan keluarga Pak Surya? Orang 2: Kurang baik, ijuk selembang, tali di situ, keluan di situ.",,figurative,MAPS,
id_0316,id,medium,"Ayam berinduk, sirih berjunjung",,"Orang 1: Dalam proyek ini, kita bekerja bersama. Orang 2: Bagaimana jika saya tertinggal? Orang 1: Tidak masalah, ayam berinduk, sirih berjunjung.",,figurative,MAPS,
id_0317,id,medium,Adakah duri dipertajam,,Orang 1: Dapatkah kamu membantu Surya untuk proyeknya? Orang 2: Seperti kata pepatah adakah duri dipertajam?,,figurative,MAPS,
id_0318,id,medium,"Angin yang berputar, ombak yang bersabung",,"Orang 1: Hidup saya penuh dengan masalah yang datang bertubi-tubi. Angin yang berputar, ombak yang bersabung.  Orang 1: Ya, memang sulit ketika kita sedang dihadapkan pada situasi seperti itu.",,figurative,MAPS,
id_0319,id,medium,"Alang berjawab, tepuk berbalas",,"Orang 1: Jangan suka berbuat jahat kepada orang lain, selalu berusaha untuk berbuat baik.  Orang 2: Benar apa katamu, alang berjawab, tepuk berbalas.",,literal,MAPS,
id_0320,id,medium,"Dekat mencari induk, jauh mencari suku",,"Orang 1: Kalau di perantauan, teman sesuku pun jadi seperti saudara. Orang 2: Ya, dekat mencari induk, jauh mencari suku.",,figurative,MAPS,
id_0321,id,medium,Jerat halus kelindan sutera,,"Orang 1: Kamu harus hati-hati dengan orang itu, dia terkenal licik. Orang 2: Tenang saja, aku sudah tahu. Jerat halus kelindan sutera.",,figurative,MAPS,
id_0322,id,medium,"Cium tapak tangan, berbau atau tidak",,"Orang 1: Kamu selalu mengkritik orang lain tanpa memikirkan dirimu sendiri!  Orang 2: Cium tapak tangan, berbau atau tidak.",,figurative,MAPS,
id_0323,id,medium,Alah sabung menang sorak,,"Orang 1: Kamu tadi kalah dalam pertandingan bulutangkis ya? Orang 2: Iya, tapi itu bukan berarti aku tidak bisa menang di lain waktu. Orang 1: Wah, alah sabung menang sorak.",,figurative,MAPS,
id_0324,id,medium,Hulu malang pangkal celaka,,Orang 1: Kenapa dia selalu sial ya? Orang 2: Karena dia tidak pernah memperbaiki akar masalahnya. Hulu malang pangkal celaka.,,figurative,MAPS,
id_0325,id,medium,"Ada uang abang sayang, tak ada uang abang melayang",,"Orang 1: Kenapa istri kamu ingin bercerai?  Orang 2: Karena saya tidak lagi bekerja dan menghasilkan uang.  Orang 1: Mengapa dia berbuat seperti itu?  Orang 2: Ada uang abang sayang, tak ada uang abang melayang.",,literal,MAPS,
id_0326,id,medium,Hidung dicium pipi digigit,,"Orang 1: Kenapa kamu meninggalkan kekasihmu? Orang 2: Karena cintanya itu, hidung dicium pipi digigit.",,figurative,MAPS,
id_0327,id,medium,"Harap pada yang ada, cemas pada yang tidak ada",,"Orang 1: Kenapa kamu selalu khawatir tentang masa depan? Orang 2: Saya takut tidak punya cukup uang untuk hidup nanti. Orang 1: Tapi kamu memiliki pekerjaan yang stabil dan penghasilan yang cukup. Harap pada yang ada, cemas pada yang tidak ada.",,literal,MAPS,
id_0328,id,medium,"Yang untut lain, yang mengasut lain",,"Orang 1: Kenapa kamu tidak suka dengan bos kita? Orang 2: Dia selalu memperlakukan semua karyawan dengan cara yang berbeda-beda. Orang 1: Memangnya bagaimana? Orang 2: Yang untuk lain, yang mengasut lain.",,literal,MAPS,
id_0329,id,medium,"Asal ada, kecil pun pada",,"Orang 1: Mengapa Anda bekerja di kantor itu? Orang 2: Saya menyukainya. Orang 1: Bukankah itu sangat kecil? Orang 2: Asal ada, kecil pun pada",,literal,MAPS,
id_0330,id,medium,"Adat menyabung, adat gelanggang",,"Orang 1: Mengapa kita harus mengikuti aturan aturan adat yang sudah tidak relevan lagi? Orang 2: Adat menyabung, adat gelanggang.",,literal,MAPS,
id_0331,id,medium,Habis manis sepah dibuang,,"Orang 1: Pacarku meninggalkanku setelah mengambil semua uangku. Orang 2: Oh, habis manis sepah dibuang.",,figurative,MAPS,
id_0332,id,medium,Ikan terkilat jala tiba,,"Orang 1: Saya bingung bagaimana cara menyelesaikan masalah ini.  Orang 2: Jangan khawatir, Ikan terkilat jala tiba.",,figurative,MAPS,
id_0333,id,medium,"Adat teluk timbunan kapal, adat gunung tepatan kabut",,"Orang 1: Saya ingin belajar tentang investasi, siapa yang sebaiknya saya tanya? Orang 2: Kan ada pepatah mengatakan adat teluk timbunan kapal, adat gunung tepatan kabut.",,figurative,MAPS,
id_0334,id,medium,Jerih menentang laba,,"Orang 1: Saya ingin cepat kaya tanpa usaha yang berat. Orang 2: Jika kamu mau bersusah payah terlebih dahulu, pasti ada imbalan yang akan diharapkan. Jerih menentang laba.",,literal,MAPS,
id_0335,id,medium,Arang tersapu dimuka,,"Orang 1: Saya malu, ibu saya tahu kalau saya tidak masuk sekolah hari ini. Orang 2: Makanya jangan suka berbohong. Kalau ketahuan Arang tersapu dimuka.",,figurative,MAPS,
id_0336,id,medium,Jangat liat kurang panggang,,"Orang 1: Saya mencoba mengajari dia, tapi... Orang 2: Jangat liat kurang panggang.",,figurative,MAPS,
id_0337,id,medium,Diberi sehasta hendak sedepa,,"Orang 1: Sudahkah kamu makan siang? Orang 2: Sudah, tapi aku masih lapar. Ayo beli makanan lagi. Orang 1: Kamu sangat rakus dan tamak, diberi sehasta hendak sedepa.",,figurative,MAPS,
