id,language,resource_level,proverb_native,proverb_en,fig_or_literal,mk_theme,proverb_type,prescriptive_or_descriptive,structural_pattern,crosslingual_type_id,source_dataset,source_url,license,human_machine_labelled
am_proverbeval_04480,am,low,የተላጠ ዕንጨት፥ ኹለተኛ አይላጥም።,,,,,,,,ProverbEval,https://huggingface.co/datasets/israel/ProverbEval,unspecified-verify,
am_proverbeval_04481,am,low,የተልባ ድጥ ነው።,,,,,,,,ProverbEval,https://huggingface.co/datasets/israel/ProverbEval,unspecified-verify,
am_proverbeval_04482,am,low,የተመረቀ፥ ከሰይጣን ራቀ።,,,,,,,,ProverbEval,https://huggingface.co/datasets/israel/ProverbEval,unspecified-verify,
am_proverbeval_04483,am,low,የተመረጠ ዕንጨት ለታቦት፤ የተመረጠ ሰው ለሹመት። የተመታ ዳነ፥ ደም የተፈናጠቀበት ሞተ።,,,,,,,,ProverbEval,https://huggingface.co/datasets/israel/ProverbEval,unspecified-verify,
am_proverbeval_04484,am,low,የተመሰከረ ይፈረዳል፤ የሰባ ይታረዳል። የተመረረ ድሀ፥ ይገባል ከውሃ።,,,,,,,,ProverbEval,https://huggingface.co/datasets/israel/ProverbEval,unspecified-verify,
am_proverbeval_04485,am,low,የተመቸው፥ ገንፎ ያላምጣል። የተመኘነውን አገኘነው።,,,,,,,,ProverbEval,https://huggingface.co/datasets/israel/ProverbEval,unspecified-verify,
am_proverbeval_04486,am,low,የተመክሮ ሙግት፥ ቢያልቅ አይተኩበት። የተማመኑት ቢላዋ፥ በጉበት ይሰበራል። የተማማሉት ማለኛ፤ የተጋደሉት ጠበኛ። የተማረ፥ ለፍቶ ቀረ።,,,,,,,,ProverbEval,https://huggingface.co/datasets/israel/ProverbEval,unspecified-verify,
am_proverbeval_04487,am,low,የተማረ መልካም፥ ጥቃት አያስነካም። የተማረ ተናቆረ።,,,,,,,,ProverbEval,https://huggingface.co/datasets/israel/ProverbEval,unspecified-verify,
am_proverbeval_04488,am,low,የተማረ፥ ነፍሱን የመረመረ። የተማረ፥ ክብሩን መረመረ። የተማረ (የ)ተሟረ።,,,,,,,,ProverbEval,https://huggingface.co/datasets/israel/ProverbEval,unspecified-verify,
am_proverbeval_04489,am,low,የተማረና ታጥቦ የተቀመጠ ብርጭቆ፥ ፈላጊ አያጣም።,,,,,,,,ProverbEval,https://huggingface.co/datasets/israel/ProverbEval,unspecified-verify,
am_proverbeval_04490,am,low,የተማሪ ቤት ያላየ፥ ሳንቃ ያልመታው ልጅ መልካም አይሆንም። የተማሪ ደረጃው፥ እንደ መምህሩ ነው።,,,,,,,,ProverbEval,https://huggingface.co/datasets/israel/ProverbEval,unspecified-verify,
am_proverbeval_04491,am,low,የተማሪ ጋፍ፥ መልክ ያጋፍፍ። (ያጋፍፍ ~ ይጋፍፍ:_ይሰበሥብ) የተማሪ ጋፍ፥ መልክ ይገፍ።,,,,,,,,ProverbEval,https://huggingface.co/datasets/israel/ProverbEval,unspecified-verify,
am_proverbeval_04492,am,low,የተማከሩት ዳኛ ያግዚል፥ የመተሩበት እጅ ይወዚል። የተሟጋች ሚስቱ፥ ቧጋች።,,,,,,,,ProverbEval,https://huggingface.co/datasets/israel/ProverbEval,unspecified-verify,
am_proverbeval_04493,am,low,የተረገ዗ በሆድ፤ የታ዗ለ በለምድ። የተራሰ ገመዳ፤ የተቆፈረ ጉድ጑ዳ። የተራበ አይ዗ፍንም፤ የጠገበ አያርፍም። የተራበ ከባቄላ፤ የተበደለ ከሰቀላ። የተራጋጭ ወተት፤ ያንጎራ጑ሪ ጉልበት። የተሸሸገ ምግብ፥ ሆድ አይጠፋለትም። የተሸሸገ ምግብ፥ የተሸሸገ ሆድ አያጣም።,,,,,,,,ProverbEval,https://huggingface.co/datasets/israel/ProverbEval,unspecified-verify,
am_proverbeval_04494,am,low,የተሳለ ብረት፥ አንገትን ከደረት ሥጋን ከጅማት (ይለያያል)። የተረታ ሉከፍል፥ ዳኛ ምን አስጨነቀው።,,,,,,,,ProverbEval,https://huggingface.co/datasets/israel/ProverbEval,unspecified-verify,
am_proverbeval_04495,am,low,የተሸከመው ከብድታል፥ እንደገና ይጨምርበታል። የተሾመ ወደ ግምጃ፤ የተሻረ ወደ ሙጃ።,,,,,,,,ProverbEval,https://huggingface.co/datasets/israel/ProverbEval,unspecified-verify,
am_proverbeval_04496,am,low,የተሾመ ይሟገቱለታል፥ በተሻረ ይመሰክርበታል። የተሾመን ይሟገቱበታል፤ የተሻረን ይመሰክሩበታል። የተቀመጠ ማርና ልጃገረድ፥ የሚሆኑት አያጡም።,,,,,,,,ProverbEval,https://huggingface.co/datasets/israel/ProverbEval,unspecified-verify,
am_proverbeval_04497,am,low,የተቀመጡ ማዕረግና ልጃገረድ፥ የሚሆኑት አያጡም። የተቀማጭ፥ ምላሱ ምላጭ። (ምላሱ ~ አፍ),,,,,,,,ProverbEval,https://huggingface.co/datasets/israel/ProverbEval,unspecified-verify,
am_proverbeval_04498,am,low,የተቀቀለ ባቄላ፥ ዗ር አይሆንም። የተቃቃ ገመድ፤ የተቆፈረ ጉድ጑ድ። የተቆለፈ ወርቅ፤ ያልተቆለፈ ጨርቅ።,,,,,,,,ProverbEval,https://huggingface.co/datasets/israel/ProverbEval,unspecified-verify,
am_proverbeval_04499,am,low,የተቆረጠው እጅሽ፥ የቆረጠው እጅሽ፥ እንግዱህ ምን ይበጅሽ። የተበደለ ከነጋሽ፤ የተጠማ ከፈሳሽ።,,,,,,,,ProverbEval,https://huggingface.co/datasets/israel/ProverbEval,unspecified-verify,
am_proverbeval_04500,am,low,የተበደለ ይማጠናል፤ የተሰበረ ይታጠናል። የተታታ ገመዳ፤ የተቆፈረ ጉድ጑ዳ። የተነቃነቀ ጥርስ ሳይወልቅ አያርፍም። የተነቃነቀ ጥርስ ሳይወልቅ አይቀርም።,,,,,,,,ProverbEval,https://huggingface.co/datasets/israel/ProverbEval,unspecified-verify,
am_proverbeval_04501,am,low,የተናቀ መንደር በአህያ ይወረራል። (መንደር ~ ሰፈር) የተናቀ ብዕር ይገነፍላል።,,,,,,,,ProverbEval,https://huggingface.co/datasets/israel/ProverbEval,unspecified-verify,
am_proverbeval_04502,am,low,የተናቀ እንትን፥ ሆድ ይጎጥራል። የተናቀ (እንትን) ያስረግዚል። የተናካሽ ውሻ፥ የጅብ መቋደሻ። የተናገሩት ሲጠፋ፥ የወለደት ይጥፋ።,,,,,,,,ProverbEval,https://huggingface.co/datasets/israel/ProverbEval,unspecified-verify,
am_proverbeval_04503,am,low,የተናገሩት ከሚጠፋ፥ የወለደት ይጥፋ። (ይጥፋ ~ ቢጠፋ) የተናጠ ወተት፥ ቅቤ ይወጣዋል።,,,,,,,,ProverbEval,https://huggingface.co/datasets/israel/ProverbEval,unspecified-verify,
am_proverbeval_04504,am,low,የተንቀለቀለች፥ አፍሳ ለቀመች።,,,,,,,,ProverbEval,https://huggingface.co/datasets/israel/ProverbEval,unspecified-verify,
am_proverbeval_04505,am,low,የተንቀጀቀጀች ውሻ፥ ለአፏ ሉጥ፥ ለወገቧ ፍልጥ አታጣም። የተኛችው ሳለች፤ ያዳመጠችው አረገ዗ች።,,,,,,,,ProverbEval,https://huggingface.co/datasets/israel/ProverbEval,unspecified-verify,
am_proverbeval_04506,am,low,የተኛውን አንበሳ፥ አስነሣችው ላም ልሳ (ልሳ)። የተከፋ፥ (ጨርሶ) ተደፋ።,,,,,,,,ProverbEval,https://huggingface.co/datasets/israel/ProverbEval,unspecified-verify,
am_proverbeval_04507,am,low,የተኩላ ባሕታዊ፥ እበጎች መሀል ይሰግዳል። የተ኱ሉትም ባል አጥተዋል።,,,,,,,,ProverbEval,https://huggingface.co/datasets/israel/ProverbEval,unspecified-verify,
am_proverbeval_04508,am,low,የተወለደት ይራባሉ፥ እንደገና ይወልዳሉ። የተውሶ ይመለሳል፥ ታጥቦ ተተኩሶ። የተ዗ጋ ተጠበቀ፥ ያልተ዗ጋ ተሰረቀ።,,,,,,,,ProverbEval,https://huggingface.co/datasets/israel/ProverbEval,unspecified-verify,
am_proverbeval_04509,am,low,የተደረገ ተደርጎ፥ እንዳለ መስማት በጎ የለም። የተደረገላትን ረድኤት ትታ፤ የተሠራላትን ውለታ ዗ንግታ። የተደፋ ሬሳ፤ የተጠበሰ አሣ።,,,,,,,,ProverbEval,https://huggingface.co/datasets/israel/ProverbEval,unspecified-verify,
am_proverbeval_04510,am,low,የተገነ዗ች ነፍስ፤ የተለጎመች ፈረስ። የተገኘ ጥበብ፥ ከድሮና ከንብ። የተገ዗ተች ነፍስ፤ የተለጎመች ፈረስ።,,,,,,,,ProverbEval,https://huggingface.co/datasets/israel/ProverbEval,unspecified-verify,
am_proverbeval_04511,am,low,የተግደረደረ፥ ጦሙን አደረ።,,,,,,,,ProverbEval,https://huggingface.co/datasets/israel/ProverbEval,unspecified-verify,
am_proverbeval_04512,am,low,የተጠማ ከፈሳሽ፤ የተበደለ ከነጋሽ። (የተበደለ ~ የተጠቃ) የተጠረጠሩበት፥ ድንጋይ ይጥሉበት።,,,,,,,,ProverbEval,https://huggingface.co/datasets/israel/ProverbEval,unspecified-verify,
am_proverbeval_04513,am,low,የተጠገነ በትር፥ እንደ ልብ አያሰነዝር። የተጠገነ እጅ፥ እንደ ቀድሞው አይሆንም። የተጣደፈን፥ ቅቤ ያንቀዋል።,,,,,,,,ProverbEval,https://huggingface.co/datasets/israel/ProverbEval,unspecified-verify,
am_proverbeval_04514,am,low,የተጻፈ ይወረሳል፤ በቃል ያለ ይረሳል። የተጻፈ ይወሳል፤ ያልተጻፈ ይረሳል። የተጻፈው ዅሉ፥ እኛ እንድንመከርበት ተጻፈ። የተፈተለ ከኹለት፤ የተታታ ከሦስት። የተፈተለ ይለበሳል፤ የተጀመረ ይጨረሳል። የተፈጠመ አይናገር፤ አንካሳ አይሻገር። የተፈጠመ ያርፋል፤ የተኛ ያኮርፋል።,,,,,,,,ProverbEval,https://huggingface.co/datasets/israel/ProverbEval,unspecified-verify,
am_proverbeval_04515,am,low,የተፉትን ነገር መልሰው ቢውጡት፥ ተራራ ያህላል። የታለህ ያላሉት፥ እዙህ አለኹ ይላል። የታመመውን፥ ሙት፥ ጠየቀው።,,,,,,,,ProverbEval,https://huggingface.co/datasets/israel/ProverbEval,unspecified-verify,
am_proverbeval_04516,am,low,የታመነ ልላ፥ ጠጅ የመላበት ብርላ። የታቀፈችው እናቲቱ፤ የሚላጨው አባቱ።,,,,,,,,ProverbEval,https://huggingface.co/datasets/israel/ProverbEval,unspecified-verify,
am_proverbeval_04517,am,low,የታነቀ የልቡን ይናገራል፥ ግን የሚያምነው የለም። የታናሽ ልጅ አሳናሽ፥ የ዗ንጋዳ ወጥ እህል አበላሽ። የታ዗ለ በለምድ፤ የተረገ዗ በሆድ።,,,,,,,,ProverbEval,https://huggingface.co/datasets/israel/ProverbEval,unspecified-verify,
am_proverbeval_04518,am,low,የታደለ ተደላደለ።,,,,,,,,ProverbEval,https://huggingface.co/datasets/israel/ProverbEval,unspecified-verify,
am_proverbeval_04519,am,low,የታደለች ሴት፥ በፊት ትወልዳለች ሴት። የታደለች ቤት፥ አሮጌ ታያለች።,,,,,,,,ProverbEval,https://huggingface.co/datasets/israel/ProverbEval,unspecified-verify,
am_proverbeval_04520,am,low,የታገሠ አፈሰ።,,,,,,,,ProverbEval,https://huggingface.co/datasets/israel/ProverbEval,unspecified-verify,
am_proverbeval_04521,am,low,የታጠበ እጅ፤ ያልባለቀ ልጅ።,,,,,,,,ProverbEval,https://huggingface.co/datasets/israel/ProverbEval,unspecified-verify,
am_proverbeval_04522,am,low,የት ላይ ተቀምጠሽ፥ እግዛርን ታሚያለሽ።,,,,,,,,ProverbEval,https://huggingface.co/datasets/israel/ProverbEval,unspecified-verify,
am_proverbeval_04523,am,low,የት ትኼዳለህ? እሐዳዳቸው፤ ምን ያሮጥሀል? ውቃቢያቸው። የት ትኼጃለሽ ቢላት፥ በታክሲ አለች።,,,,,,,,ProverbEval,https://huggingface.co/datasets/israel/ProverbEval,unspecified-verify,
am_proverbeval_04524,am,low,የት ነው አገርህ? አህያ ፈጅ ከማዝር ከመጠምጠም፥ እንዱያው ጅብ ነኝ አትልምን። (ከመጠምጠም ~ ከማጠምጠሙ),,,,,,,,ProverbEval,https://huggingface.co/datasets/israel/ProverbEval,unspecified-verify,
am_proverbeval_04525,am,low,የት አውቅሽ ብል፥ አጥብቆ ሳመኝ።,,,,,,,,ProverbEval,https://huggingface.co/datasets/israel/ProverbEval,unspecified-verify,
am_proverbeval_04526,am,low,የት ይደርሳል ያሉት ጥጃ፥ ል኱ንዳ ተገኘ። የት ይደርሳል የተባለ ዚፍ፥ ቀበላ ቆረጠው። የትሕትና በትር ያስመታል።,,,,,,,,ProverbEval,https://huggingface.co/datasets/israel/ProverbEval,unspecified-verify,
am_proverbeval_04527,am,low,የትልቅ ሰው ቤት፥ መግቢያው ቁልቁለት መውጫው ግን ዳገት ነው። የትም ተከሰስ፤ አለቃህ ድረስ።,,,,,,,,ProverbEval,https://huggingface.co/datasets/israel/ProverbEval,unspecified-verify,
am_proverbeval_04528,am,low,የትሕትና በትር ያስመታል፥ የትሕትና ሙግት ያስረታል።,,,,,,,,ProverbEval,https://huggingface.co/datasets/israel/ProverbEval,unspecified-verify,
am_proverbeval_04529,am,low,የትም ተወለድ፥ አንኮበር እደግ።,,,,,,,,ProverbEval,https://huggingface.co/datasets/israel/ProverbEval,unspecified-verify,
am_proverbeval_04530,am,low,የትም ፍጪው፥ ደቄቱን አምጪው። (ደቄቱን ~ ደጬቱን) የትምህርት ሙግት፥ አንድ ተናግሮ ጉልት።,,,,,,,,ProverbEval,https://huggingface.co/datasets/israel/ProverbEval,unspecified-verify,
am_proverbeval_04531,am,low,የትንሽ ሰው ፍቅር፤ (በ)መቀምቀሚያው ጥቁር። የትእቢት መድኀኒቱ፥ ጭንቀት።,,,,,,,,ProverbEval,https://huggingface.co/datasets/israel/ProverbEval,unspecified-verify,
am_proverbeval_04532,am,low,የትእቢትና የብርድ፥ ክንብንብ ይታወቃል።,,,,,,,,ProverbEval,https://huggingface.co/datasets/israel/ProverbEval,unspecified-verify,
am_proverbeval_04533,am,low,የትውልድ ጉልበቱ ሕብረቱ፤ የሕዝብ ሀብቱ አንድነቱ። የቸኮለ፥ አፍስሶ ለቀመ።,,,,,,,,ProverbEval,https://huggingface.co/datasets/israel/ProverbEval,unspecified-verify,
am_proverbeval_04534,am,low,የቸኮለች፥ አፍስሳ ለቀመች። የቸኮለች፥ እየሮጠች ኼደች። የቸገረው ርጉዝ ያገባል።,,,,,,,,ProverbEval,https://huggingface.co/datasets/israel/ProverbEval,unspecified-verify,
am_proverbeval_04535,am,low,የቸገረው ርጉዝ ያገባል፤ ስትወልድበት ገደል ይገባል፤ የባሰበት እመጫቷን። የቸገረው ርጉዝ ያገባል፥ የባሰበት እመጫት (ያገባል)።,,,,,,,,ProverbEval,https://huggingface.co/datasets/israel/ProverbEval,unspecified-verify,
am_proverbeval_04536,am,low,የቸገረው ሽማግላ፥ ገልብጦ ይፈርዳል። የቸገረው ደቄት፥ ከነፋስ ይጠጋ። የቸገረው ደቄት፥ ከነፋስ ይጠጋል። የቻለ በቦላ፥ ያልቻለ በባላ።,,,,,,,,ProverbEval,https://huggingface.co/datasets/israel/ProverbEval,unspecified-verify,
am_proverbeval_04537,am,low,የችግር ክፉ:_ እህል ማጣት፤ የኀጢአት ክፉ:_ ነፍስ ማጥፋት። የነ ቶል ቶል ቤት፥ ግርግዳው ሰንበላጥ።,,,,,,,,ProverbEval,https://huggingface.co/datasets/israel/ProverbEval,unspecified-verify,
am_proverbeval_04538,am,low,የኀጥኡ ዳፋ፤ ጻድቁን ያዳፋ። (ያዳፋ ~ አዳፋ) የኀጥኡ ዳፋ፥ ጻድቁን ይደፋ።,,,,,,,,ProverbEval,https://huggingface.co/datasets/israel/ProverbEval,unspecified-verify,
am_proverbeval_04539,am,low,የኅዳር ዝናብ፤ የታኅሣሥ ጀንበር። የሕግ ጣጣ፤ የባንክ ዕዳ።,,,,,,,,ProverbEval,https://huggingface.co/datasets/israel/ProverbEval,unspecified-verify,
am_proverbeval_04540,am,low,የነ ቶል ቶል ቤት፥ ግርግዳው ኖራ ነው።,,,,,,,,ProverbEval,https://huggingface.co/datasets/israel/ProverbEval,unspecified-verify,
am_proverbeval_04541,am,low,የነሀሴ ውሃ ጥሩ ነው የሚጠጣው የለም፤ የድሀ ነገር ፍሬ ነው የሚሰማው የለም።,,,,,,,,ProverbEval,https://huggingface.co/datasets/israel/ProverbEval,unspecified-verify,
am_proverbeval_04542,am,low,የነቂሉ ቤት፥ ግርግዳው ሰንበላጥ። የነበረ ይናገር፥ ያየ ይመስክር። የነበረ፤ ገብርኤል ተወገረ።,,,,,,,,ProverbEval,https://huggingface.co/datasets/israel/ProverbEval,unspecified-verify,
am_proverbeval_04543,am,low,የነብር ልጅ አይታቀፍ፤ የጨዋ ልጅ አይነቀፍ። የነብር አይን ከፍየል፤ የፍየል አይን ከቅጠል። የነብር አይን ወደ ፍየል፤ የፍየል አይን ወደ ቅጠል። የነብርን ጅራት አይዙም፥ ከያዙም አይለቁም።,,,,,,,,ProverbEval,https://huggingface.co/datasets/israel/ProverbEval,unspecified-verify,
am_proverbeval_04544,am,low,የነብርን ጅራት አይጨብጡም፥ ከጨበጡም አይለቁም። የነብርን ጭራ አይዙም፥ ከያዙም አይለቁም።,,,,,,,,ProverbEval,https://huggingface.co/datasets/israel/ProverbEval,unspecified-verify,
am_proverbeval_04545,am,low,የነቶል ቶል ቤት፥ ግርግዳው ጭራሮ ነው።,,,,,,,,ProverbEval,https://huggingface.co/datasets/israel/ProverbEval,unspecified-verify,
am_proverbeval_04546,am,low,የነገሩትን የማይረሳ፤ የለመኑትን የማይነሣ እግዛርን አትርሳ። የነገር ቅራቅንቦ፥ የእጅ መንሻ እንጂ፥ ጸሀፊ አያሰኝም።,,,,,,,,ProverbEval,https://huggingface.co/datasets/israel/ProverbEval,unspecified-verify,
am_proverbeval_04547,am,low,የነገር ትሕትና ያስረታል፤ የብትር ትሕትና ያስመታል (ያስረታል ~ ያስታል) የነገር አባቱ፤ የፈትል አይነቱ።,,,,,,,,ProverbEval,https://huggingface.co/datasets/israel/ProverbEval,unspecified-verify,
am_proverbeval_04548,am,low,የነገር ወጡ፥ መደመጡ። (መደመጡ ~ ማዳመጡ) የነገር ደበል፥ ጉኒና አይሆንም፥ ቢሆንም አያሞቅም። የነገር ጠማማ፥ በሽማግላ ይታረቃል።,,,,,,,,ProverbEval,https://huggingface.co/datasets/israel/ProverbEval,unspecified-verify,
am_proverbeval_04549,am,low,የነገር ጠማማ፥ ያስከትላል ሳማ።,,,,,,,,ProverbEval,https://huggingface.co/datasets/israel/ProverbEval,unspecified-verify,
am_proverbeval_04550,am,low,የነገር ጣዕሙ ዝግታ፤ የአዋቂ ጣዕሙ ዝምታ። የነገር ጣዕም በጆሮ፤ የእህል ጣዕም በጉረሮ። የነገን ነገ ይፍረደው።,,,,,,,,ProverbEval,https://huggingface.co/datasets/israel/ProverbEval,unspecified-verify,
am_proverbeval_04551,am,low,የነገደ አበደ፤ የአረሰ ነገሠ። የነገደ አተረፈ፤ ያለፈ ተራገፈ።,,,,,,,,ProverbEval,https://huggingface.co/datasets/israel/ProverbEval,unspecified-verify,
am_proverbeval_04552,am,low,የነጋሪት በቅል፥ ከላይሽ ማን ወርድ? የነጭ አጣጭ እንጂ፥ አማች የለውም። የነፉክክር ቤት፥ ሳይ዗ጋ ያድራል። የነፍሰ ገዳይ ምልክቱ፥ ደም በጣቱ። የነፍስ ትቶ፥ የገብስ።,,,,,,,,ProverbEval,https://huggingface.co/datasets/israel/ProverbEval,unspecified-verify,
am_proverbeval_04553,am,low,የኑሮ ክፉ ደባል፤ የመንገድ ክፉ ገደል። የኑግ ገለባ፥ እያገርህ ግባ።,,,,,,,,ProverbEval,https://huggingface.co/datasets/israel/ProverbEval,unspecified-verify,
am_proverbeval_04554,am,low,የኑሮ ክፉ፥ ደባል።,,,,,,,,ProverbEval,https://huggingface.co/datasets/israel/ProverbEval,unspecified-verify,
am_proverbeval_04555,am,low,የናቀ ወደቀ።,,,,,,,,ProverbEval,https://huggingface.co/datasets/israel/ProverbEval,unspecified-verify,
am_proverbeval_04556,am,low,የናቁት፥ ያስቀራል ራቁት።,,,,,,,,ProverbEval,https://huggingface.co/datasets/israel/ProverbEval,unspecified-verify,
am_proverbeval_04557,am,low,የንጉሥ መቃብር፥ ንጉሥ ይወልዳል። የንጉሥ ሞት፤ የፀሓይ እርበት።,,,,,,,,ProverbEval,https://huggingface.co/datasets/israel/ProverbEval,unspecified-verify,
am_proverbeval_04558,am,low,የንጉሥ ቁጣ፥ የመልአከ ሞት ያህል ያስፈራል።,,,,,,,,ProverbEval,https://huggingface.co/datasets/israel/ProverbEval,unspecified-verify,
am_proverbeval_04559,am,low,የንጉሥ ቃል:_ አነሰ ብል አይጨመር፥ በዚ ብል አይቀነስ። የንጉሥ ቃል፥ አንድ ይበቃል።,,,,,,,,ProverbEval,https://huggingface.co/datasets/israel/ProverbEval,unspecified-verify,
am_proverbeval_04560,am,low,የንጉሥ ቃል:_ አጠረ ብለው አያስረዝሙት፥ ረ዗መ ብለው አያሳጥሩት። የንጉሥ አሽከር:_ ስሙ ወርቅ፥ ልብሱ ጨርቅ።,,,,,,,,ProverbEval,https://huggingface.co/datasets/israel/ProverbEval,unspecified-verify,
am_proverbeval_04561,am,low,የንጉሥ አዋጅ፥ ለዅሉ ይበጅ።,,,,,,,,ProverbEval,https://huggingface.co/datasets/israel/ProverbEval,unspecified-verify,
am_proverbeval_04562,am,low,የንጉሥ እንግዳ፥ አያድር(ም) ምድረ በዳ። የንጉሥ ዕድር፥ አናት አያስቀብር።,,,,,,,,ProverbEval,https://huggingface.co/datasets/israel/ProverbEval,unspecified-verify,
am_proverbeval_04563,am,low,የንጉሥ የእጨጌ ከብት፥ በየወገኑ ይከተት። የንጉሥ ግንቡን፥ የሹም ልቡን። (የሹም ~ የብልኅ),,,,,,,,ProverbEval,https://huggingface.co/datasets/israel/ProverbEval,unspecified-verify,
am_proverbeval_04564,am,low,የንፉግ ለጋስ፥ የሰጠውን ይወርስ። (ይወርስ ~ ይመልስ) የንጉሥ ልጅ:_ አ዗ን ቢነግሩት አደን።,,,,,,,,ProverbEval,https://huggingface.co/datasets/israel/ProverbEval,unspecified-verify,
am_proverbeval_04565,am,low,የንፉግ ገን዗ብ በለጋስ እጅ ይገኛል፥ የጠላት ገን዗ብ በወዳጅ እጅ ይገኛል። የንፍጣም፥ ነገሩ አይጥም።,,,,,,,,ProverbEval,https://huggingface.co/datasets/israel/ProverbEval,unspecified-verify,
am_proverbeval_04566,am,low,የንፉግ ገን዗ብ በለጋስ እጅ፥ የጠላት ገን዗ብ በወዳጅ።,,,,,,,,ProverbEval,https://huggingface.co/datasets/israel/ProverbEval,unspecified-verify,
am_proverbeval_04567,am,low,"የአህያ ""እቃው""፥ ሆደ ውስጥ ነው። የአህያ እንግዳ፥ የጅብ እራት ነው። የአህያ ከአልጋ፥ ሲሉት እምድር።",,,,,,,,ProverbEval,https://huggingface.co/datasets/israel/ProverbEval,unspecified-verify,
am_proverbeval_04568,am,low,የአህያ ልጅ ጥል ይረግጣል፤ የፈረስ ልጅ ጥል ይደነግጣል። የአህያ ሥጋ፥ መደብ ሲሉት አመድ።,,,,,,,,ProverbEval,https://huggingface.co/datasets/israel/ProverbEval,unspecified-verify,
am_proverbeval_04569,am,low,የአህያ ሥጋ፥ አልጋ ሲሉት መሬት። (መሬት ~ ከምድር ~ ከአመድ) የአህያ ሥጋ፥ አልጋ ቢሉት አመድ።,,,,,,,,ProverbEval,https://huggingface.co/datasets/israel/ProverbEval,unspecified-verify,
am_proverbeval_04570,am,low,የአህያ ሥጋ፥ ውርደተኛ፥ አልጋ ላይ ቢያኖሩት፥ እመሬት ይተኛ። የአህያ ቀበጥ፥ ከጅብ ጡት ይጣባል።,,,,,,,,ProverbEval,https://huggingface.co/datasets/israel/ProverbEval,unspecified-verify,
am_proverbeval_04571,am,low,የአህያ ባል ለሚስቱ ስጦታ ገዚ። የአህያ ባል፥ ሲስም ያሳምማል። የአህያ ባል፥ ቀለበት አያሥርም። የአህያ ባል፥ ከጅብ አያስጥል(ም)። የአህያ ባል፥ ከጅብ ጉቦ በላ።,,,,,,,,ProverbEval,https://huggingface.co/datasets/israel/ProverbEval,unspecified-verify,
am_proverbeval_04572,am,low,የአህያ ውሃ ጠጭ፥ ሳይታወቅ መጣጭ። የአህያ ደግነት፥ ጭነት ማብዚት።,,,,,,,,ProverbEval,https://huggingface.co/datasets/israel/ProverbEval,unspecified-verify,
am_proverbeval_04573,am,low,የአህያ ጀላፋ መስክ ያጠፋ፤ የሹም ዗ፋፋ አገር ያጠፋ። የአህያ ፍለጋና፤ የጥሬ እራት በጊዛ ነው።,,,,,,,,ProverbEval,https://huggingface.co/datasets/israel/ProverbEval,unspecified-verify,
am_proverbeval_04574,am,low,የአህያ ፍሪዳ፤ የእባብ ለማዳ (የለውም)። የአለህ ም዗ዝ፤ የላለህ ፍ዗ዝ።,,,,,,,,ProverbEval,https://huggingface.co/datasets/israel/ProverbEval,unspecified-verify,
am_proverbeval_04575,am,low,የአለው ማማሩ፥ ምን ቢበዚ ነውሩ? የአለው ማማሩ፥ የላለው መልክ የለው። የአለው ይመዚል፥ የላለው ይፈዚል። የአለው ይም዗ዝ፤ የላለው ይፍ዗ዝ። የአለው ይበላል፥ የላለው ያፈጣል።,,,,,,,,ProverbEval,https://huggingface.co/datasets/israel/ProverbEval,unspecified-verify,
am_proverbeval_04576,am,low,የአለው ደገሰና የአለውን ጠቀሰው፥ ድሀው እንዳት ይሆን የማይጠነስሰው። የአለው ግንብ ቤት፥ የላለው ሣር ቤት፥ ይህንንም ያጣ ኪራይ ቤት።,,,,,,,,ProverbEval,https://huggingface.co/datasets/israel/ProverbEval,unspecified-verify,
am_proverbeval_04577,am,low,የአለውን ከአልሰጡ፥ በስም አይበሉ።,,,,,,,,ProverbEval,https://huggingface.co/datasets/israel/ProverbEval,unspecified-verify,
am_proverbeval_04578,am,low,የአለውን የሰጠ፥ ንፉግ አይባልም። (የሰጠ ~ የወረወረ) የአሉሽን በሰማሽ፥ ኖርዌይ ባልመጣሽ።,,,,,,,,ProverbEval,https://huggingface.co/datasets/israel/ProverbEval,unspecified-verify,
am_proverbeval_04579,am,low,የአላህን ነገር ምኑን አውቀሽው? ወይ እኔ እበላው አንቺ አርመሽው። የአላማረ ሰርግ፥ ጉልቻው ይሸርፋል።,,,,,,,,ProverbEval,https://huggingface.co/datasets/israel/ProverbEval,unspecified-verify,
am_proverbeval_04580,am,low,የአላረፈች እግር፥ ከ዗ንድ ጉድ጑ድ ትገባለች። የአላረፈች ጣት፥ አር ጠንቅላ ትመጣለች። የአላባቱ ቢዚቁን፤ አባክኖ ያባክን።,,,,,,,,ProverbEval,https://huggingface.co/datasets/israel/ProverbEval,unspecified-verify,
am_proverbeval_04581,am,low,የአላሰብከውን አግኝ፥ መረገመም ምርቃን አይደል። የአላሳደጉት ውሻ ቤት ዗ግተው ቢመቱት፥ ዝሮ ይናከሳል። የአላረፈች ምላስ፤ ሸማ ትልስ።,,,,,,,,ProverbEval,https://huggingface.co/datasets/israel/ProverbEval,unspecified-verify,
am_proverbeval_04582,am,low,የአላወቀ አለቀ። የአላወቁህ ይታጠኑህ።,,,,,,,,ProverbEval,https://huggingface.co/datasets/israel/ProverbEval,unspecified-verify,
