id,language,resource_level,proverb_native,proverb_en,fig_or_literal,mk_theme,proverb_type,prescriptive_or_descriptive,structural_pattern,crosslingual_type_id,source_dataset,source_url,license,human_machine_labelled
zh_maps_00329,zh,high,解铃还须系铃人,It is better for the doer to undo what he has done,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00330,zh,high,死猪不怕开水烫,a dead mouse feels no cold,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00331,zh,high,老鼠过街,a rat crossing the street,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00332,zh,high,飞蛾扑火,moths to flame,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00333,zh,high,麻雀虽小，五脏俱全,"Although the sparrow here is small, it has all internal organs",1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00334,zh,high,鹬蚌相争，渔人得利,"When shepherds quarrel, the wolf has a winning game",1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00335,bn,medium,চক চক করলেই সোনা হয় না,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00336,bn,medium,ঘোড়া ডিঙিয়ে ঘাস খাওয়া,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00337,bn,medium,ফাটা কাঁসর বেসুরে বাজে,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00338,bn,medium,অজ্ঞানের কান দুটো ছোট ও জিভটা বড় হয়,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00339,bn,medium,অশ্বত্থামা হত ইতি গজ,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00340,bn,medium,এক চাকাতে রথ চলে না,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00341,bn,medium,শুধু গৌর নয় গৌরহরি সমাদ্দার,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00342,bn,medium,চূড়ার উপর ময়ূরপাখা,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00343,bn,medium,আদায় কাঁচকলায় সম্পর্ক,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00344,bn,medium,একটি মিথ্যা ঢাকতে দশটা মিথ্যা কথা বলতে হয়,,0,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00345,bn,medium,যতদূর পা ছড়াও ততদূর মাদুর,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00346,bn,medium,পেরেকের মাথায় আঘাত করা,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00347,bn,medium,কুকুর রাজা হলেও জুতা খায়,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00348,bn,medium,লাভে লোহা বয়,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00349,bn,medium,করা থেকে বলা সহজ,,0,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00350,bn,medium,বিষ থেকেও অমৃত নেওয়া যায়,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00351,bn,medium,"যে হাসতে জানে, সে বাঁচতে জানে",,0,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00352,bn,medium,এমনকি একটা/টি খরগোশও কামড়াতে পাড়ে যদি সে কোণঠাসা হয়,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00353,bn,medium,আসমান-জমিন ফারাক,,0,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00354,bn,medium,"অনাবৃষ্টে রাজ্য মজে, পাপে মজে ধর্ম; কোটালে গৃহস্থ মজে, আলস্যে মজে কর্ম",,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00355,bn,medium,অভ্যাস অভ্যাস উপশম,,0,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00356,bn,medium,ঘাম দিয়ে জ্বর ছাড়া,,0,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00357,bn,medium,এক মাণিক সাত রাজার ধন,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00358,bn,medium,"দই খাবে মেধো, কড়ি/দাম দেবে সেধো",,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00359,bn,medium,"সুসময়ে অনেকেই বন্ধু বটে হয়, অসময়ে হায় হায় কেহ কারো নয়",,0,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00360,bn,medium,সিন্ধুতে বিন্দু,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00361,bn,medium,অতি চালাকের গলায় দড়ি,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00362,bn,medium,কপাল ভালো তো সব ভালো,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00363,bn,medium,কড়ি হলে বাঘের দুধ মেলে,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00364,bn,medium,কত আস্তে তুমি হাঁটছো তাতে কিছু যায় আসে না যতক্ষণ না তুমি থামছো,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00365,bn,medium,"থাকলে তালৈয়ের বাপের শ্রাদ্ধ হয়, না থাকলে নিজের বাপের শ্রাদ্ধ হয় না",,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00366,bn,medium,মধুসূদন দাদার দৈ-এর ভাণ্ড,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00367,bn,medium,"খাই না খাই আছি ভালো, ভাঙাঘরে চাঁদের আলো",,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00368,bn,medium,উড়ে এসে জুড়ে বসা,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00369,bn,medium,দাঁত থাকতে দাঁতের মর্যাদা বোঝা যায় না,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00370,bn,medium,"প্রতিটি জিনিসেরই সৌন্দর্য আছে , কিন্তু সবাই আসলে তা দেখতে পায় না",,0,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00371,bn,medium,নরানাং নাপিতো ধূর্ত,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00372,bn,medium,বোবা কালার একগুণ বাড়া,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00373,bn,medium,খাবার সময় শোবার চিন্তা,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00374,bn,medium,স্বভাব যায় না মলে ইল্লৎ যায় না ধুলে,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00375,bn,medium,আকালে কী না খায়,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00376,bn,medium,যত গর্জে তত বর্ষে না,,0,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00377,bn,medium,আপনি বাঁচলে বাপের নাম,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00378,bn,medium,কানা গরুর ভিন্ন গোঠ,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00379,bn,medium,লেঙ্‌টার নেই বাটপাড়ের ভয়,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00380,bn,medium,কাম নাই কুত্তার আইলে আইলে দৌড়,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00381,bn,medium,একটি মন্দ সকাল ভাল দিনে পরিণত হতে পারে,,0,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00382,bn,medium,"দুইজনে বন্ধুত্ব হয়, তিনজনে হয় কলহ",,0,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00383,bn,medium,বামুন পরের জন্য নয় বাউড়ি ঘরের জন্য নয়,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00384,bn,medium,ন দুঃখং পঞ্চভিসহ,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00385,bn,medium,"লাজের মাথায় পড়ুক বাজ, সারো গিয়ে নিজের কাজ",,0,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00386,bn,medium,পোকামাকড় নাটক,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00387,bn,medium,"আইতে ছাগল, যাইতে পাগল",,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00388,bn,medium,চোরের উপর রাগ করে মাটিতে ভাত খাওয়া,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00389,bn,medium,আছে কাজ তাই সকালসকাল সাজ,,0,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00390,bn,medium,"অল্প খেলে বেশি খাবে, বেশি খেলে অল্প খাবে",,0,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00391,bn,medium,বরমেকো গুণীপুত্রো ন চ মূর্খ শতান্যপি/শতৈরপি,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00392,bn,medium,আদরে বাঁদর বনে,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00393,bn,medium,আমি জীবনপাত্রের তলানিটুকু নিঃশেষে পান করব,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00394,bn,medium,এ কি ছেলের হাতে পিঠে,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00395,bn,medium,বুনোহাঁসের পিছনে ছোটো না,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00396,bn,medium,আড়ে নাই অসাড়ে অসার,,0,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00397,bn,medium,"ভাই বড় ধন রক্তের বাধঁন, যদিও পৃথক হয় নারীর কারণ",,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00398,bn,medium,ভাজা মাছ উল্টিয়ে খেতে পারে না,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00399,bn,medium,গোয়ায় নাই ছাল চামড়া খোদার নামে দেয় সাত দামড়া,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00400,bn,medium,জলের চেয়ে রক্ত গাঢ়,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00401,bn,medium,"আগে নিজেকে সামলাও, তারপর অন্যকে গিয়ে ধর",,0,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00402,bn,medium,পুরানো চাল ভাতে বাড়ে পুরানো ঘিয়ে মাথা ছাড়ে,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00403,bn,medium,কথা শুনে পেটের ভাত চাল হয়ে যায়,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00404,bn,medium,"অবুঝে বুঝাব কত,বুঝ নাহি মানে; ঢেঁকিরে বুঝাব কত, নিত্য ধান ভানে",,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00405,bn,medium,শুকনো আদার ঝাঁঝ যায় না,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00406,bn,medium,"চাল নাই, ধান নাই, গোলাভরা ইদুঁর",,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00407,bn,medium,ঈশা বাস্যমিদং সর্বং যৎ কিঞ্চ জগৎ্যাং জগৎ। তেন ত্যক্তেন ভুঞ্জীথা মা গৃধঃ কস্য স্বিদ্ধনম্‌॥,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00408,bn,medium,"আপন পাঁজি পরকে দিয়ে,দৈবজ্ঞ বেড়ায় পথে পথে",,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00409,bn,medium,হ-য-ব-র-ল,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00410,bn,medium,রক্তপাত ছাড়া পাপ ধোয় না,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00411,bn,medium,ঘোড়ার ঘাস কাটা,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00412,bn,medium,মরমীর মর্মব্যাথা একমাত্র মর্মজ্ঞই বুঝতে পারে,,0,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00413,bn,medium,ফেন দিয়ে ভাত খায় গল্পে মারে দই মেটেহুঁকোয় তামাক খায় গড়গড়িটা কই,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00414,bn,medium,"অধিগুণে মোঘা যাচ্ঞা (অপি) বরম অধমে লম্বকামা ন- মেঘদূতকাব্য, কালিদাস",,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00415,bn,medium,একবার দংশন দুইবার কুণ্ঠা,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00416,bn,medium,আদার বেপারীর জাহাজের খবর,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00417,bn,medium,চণ্ডীপাঠ ইস্তক/থেকে জুতো সেলাই,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00418,bn,medium,মানে মানে ভাল আছি,,0,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00419,bn,medium,সারাদিন থাকব নায় কখন খড়ম দেব পায়,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00420,bn,medium,জলে তেলে খাপ/মিশ খায় না,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00421,bn,medium,ভালকথার ঝুটাও ভাল,,0,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00422,bn,medium,ঘোড়ার ডিম,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00423,bn,medium,ঢেঁকি স্বর্গে গেলেও ধান ভানে,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00424,bn,medium,"এক হেঁসেলে দুই রাঁধুনি, পুড়ে গেল তার ফেনগালুনি",,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00425,bn,medium,"দিনকে রাত করা, রাতকে দিন করা",,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00426,bn,medium,ডানহাতের কাজ বামহাত যেন না জানে,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00427,bn,medium,অন্ধকারে সব বিড়ালকে ধূসর দেখায়,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00428,bn,medium,জাহাজের পাশে জালিবোট,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00429,bn,medium,প্রতিভোরে আমরা নতুনভাবে জন্ম নিই; আজকে যা করি সেটাই সব থেকে বেশি গুরুত্বপূর্ণ,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00430,bn,medium,ছোটখাটো বিষয় নিয়ে তর্ক করলে বেশি সময় নষ্ট হয়,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00431,bn,medium,ভাত কখনও পেট খোঁজে না,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00432,bn,medium,আল্লা যারে দেয় ছাদ ফুঁইড়া দেয়,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00433,bn,medium,অলস মস্তিষ্ক শয়তানের বাসা,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00434,bn,medium,জোয়ারের জল আর কতক্ষণ,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00435,bn,medium,স্বখাত সলিলে ডুবে মরি শ্যামা দোষ কারো নয়গো মা,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00436,bn,medium,পছন্দের বোঝা অনুভূত হয় না,,0,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00437,bn,medium,শরীরের নাম মহাশয় যা সওয়াবে তাই সয়,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00438,bn,medium,পরের বিড়াল খায় বনে পানে চায়,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00439,bn,medium,জুতো সেলাই থেকে চণ্ডীপাঠ,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00440,bn,medium,"বিদ্বান সকল গুণের আধার, অজ্ঞ সকল দোষের আকর",,0,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00441,bn,medium,"মানুষ বাঁচে তাহার কর্মে, বয়সের মধ্যে নহে",,0,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00442,bn,medium,গুড় দিয়ে খেলে গুণচটও মিষ্টি লাগে,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00443,bn,medium,ধান দিয়ে লেখাপড়া শেখা,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00444,bn,medium,বসে না থাকি বেগার খাটি,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00445,bn,medium,নিত্যচাষার ঝি বেগুনগাছ দেখে বলে এ আবার কী,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00446,bn,medium,কলিতে সোনা পিতল হ'ল,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00447,bn,medium,যদি তুমি কোন ঘরে সবথেকে বেশি বুদ্ধিমান ব্যক্তি হও তবে তুমি ভুল ঘরে আছো,,0,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00448,bn,medium,ঘরের দরজা খোলা পেলে সাধুও চোর হয়,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00449,bn,medium,পাহাড়ের চূড়ায় মাত্র কয়েকজনই চড়ে,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00450,bn,medium,"খিড়কি দিয়ে হাতি গলে, সদরে বাধে ছুঁচ",,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00451,bn,medium,"আপন হাত জগন্নাথ, পরের হাত এটো পাত",,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00452,bn,medium,তালপাতার ছায়া মিছা কর তার মায়া,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00453,bn,medium,মূর্খের স্বর্গবাস,,0,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00454,bn,medium,আশার শেষ নেই,,0,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00455,bn,medium,শান্ত বিবেক বজ্রপাতে ঘুমায়,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00456,bn,medium,চিল পড়লে কুটোটাও নিয়ে ওঠে,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00457,bn,medium,"যাদৃশী ভাবনা যস্য, সিদ্ধির্ভবতি তাদৃশী",,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00458,bn,medium,অতি লোভে তাতি নষ্ট,,0,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00459,bn,medium,বোকার কাছে টাকা থাকে না,,0,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00460,bn,medium,বড় গাছে কাছি দড়ি বাঁধা,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00461,bn,medium,কাকের উপর কামান দাগা,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00462,bn,medium,ধন যৌবন আড়াই দিন চাম চোখে মানুষ চিন্‌,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00463,bn,medium,কুঁড়ে কৃষাণ অমাবস্যা খোঁজে,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00464,bn,medium,শেষ রক্ষাই রক্ষা,,0,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00465,bn,medium,মন্দ কখনো ভালো হয় না,,0,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00466,bn,medium,"যতক্ষন শ্বাস, ততক্ষণ আঁশ",,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00467,bn,medium,"চললে পোয়া, বসলে ক্রোশ, পথ বলে মোর কিসের দোষ",,0,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00468,bn,medium,শত্রু বলবান হলে লুকিয়ে আত্মরক্ষা করতে হয়,,0,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00469,bn,medium,জীবনের স্বাদ বৈচিত্র্যে,,0,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00470,bn,medium,অর্থং অনর্থং ভাবয় নিত্যং,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00471,bn,medium,ভাবিয়া করিও কাজ,,0,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00472,bn,medium,প্রাপ্তকালো ন জীবতি,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00473,bn,medium,যত্রাকৃতিস্থত্র গুণাঃ বসন্তি,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00474,bn,medium,খোদার উপর খোদকারী,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00475,bn,medium,বিষ্ঠায় ঢিল/ঢেলা মারলে নিজের গায়ে ছিটকে পড়ে,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00476,bn,medium,আঙুল ঘুরিয়ে পাঁচিল দেওয়া,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00477,bn,medium,"কইতে কইতে মুখ বাড়ে, খাইতে খাইতে পেট বাড়ে",,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00478,bn,medium,গিন্নির উপর গিন্নিপনা ভাঙা পিঁড়েয় আলপনা,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00479,bn,medium,"যারা মন্দিরে যায়, তারা সবাই সাধু নয়",,0,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00480,bn,medium,নীরবতা হিরণময়,,0,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00481,bn,medium,কথার কথা কাজের নহে,,0,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00482,bn,medium,কর্ত্তোব্য নাতি সঞ্চয়,,0,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00483,bn,medium,ঘৃণায় ঘৃণা বাড়ে,,0,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
