id,lang,resource_level,proverb_native,proverb_en,context_native,context_en,label,source,notes
bn_0108,bn,medium,গুড় দিয়ে খেলে গুণচটও মিষ্টি লাগে,,ব্যক্তি ১: আমি বিশ্বাস করতে পারছি না সে এখনো তোমার বন্ধু সে সব সময় সমস্যা সৃষ্টি করে। ব্যক্তি ২: আসলে আমি মনে করি যে আমাদের বন্ধুত্ব শুরু হওয়ার পর থেকে তার আচরণ উন্নত হচ্ছে। ব্যক্তি ১: তুমি কি সত্যিই মনে করছো যে তোমার বন্ধুত্ব তাকে পরিবর্তন করাতে সাহায্য করেছে? ব্যক্তি ২: গুড় দিয়ে খেলে গুণচটওমিষ্টি লাগে।,,figurative,MAPS,
bn_0109,bn,medium,ধান দিয়ে লেখাপড়া শেখা,,ব্যক্তি ১: আমি কিভাবে টাকা খরচ না করে জ্ঞান অর্জন করতে পারি? ব্যক্তি ২: একটা উপায় হল অনলাইন রিসোর্স এবং উন্মুক্ত শিক্ষা সংক্রান্ত প্ল্যাটফর্ম গুলো  যারা বিনা মূল্যে কোর্স  এবং উপাদান প্রদান করে  এগুলো ব্যবহার করে। ধান দিয়ে লেখাপড়া শেখা!,,figurative,MAPS,
bn_0110,bn,medium,বসে না থাকি বেগার খাটি,,ব্যক্তি ১: আমি গত  তিন মাস ধরে স্বেচ্ছাসেবী কাজ করছি। কাজে নিমগ্ন না হতে পারলে আমি অশান্তি বোধ করি।  ব্যক্তি ২: বসে না থাকি বেগার খাটি।,,figurative,MAPS,
bn_0111,bn,medium,নিত্যচাষার ঝি বেগুনগাছ দেখে বলে এ আবার কী,,ব্যক্তি ১: এটা কি? আমি কলকাতায় বড় হয়েছি এবং আমি আমার জীবনে এটি খাইনি। আমার পরিবারের জন্য একটি রান্নাকার পশ্চাত্য খাবার রান্না করে। ব্যক্তি ২: নিত্যচাষার ঝি বেগুনগাছ দেখে বলে এ আবার কী।,,figurative,MAPS,
bn_0112,bn,medium,কলিতে সোনা পিতল হ'ল,,"ব্যক্তি ১: আমি কাজে অনেকবার বিশ্বাসঘাতকতার শিকার হয়েছি, এখন আমার কর্মীদের বিশ্বাস করা খুব কঠিন হয়ে গেছে।  ব্যক্তি ২: কলিতে সোনা পিতল হ'ল।",,figurative,MAPS,
bn_0113,bn,medium,যদি তুমি কোন ঘরে সবথেকে বেশি বুদ্ধিমান ব্যক্তি হও তবে তুমি ভুল ঘরে আছো,,"ব্যক্তি ১: আমি কোন চাকরিটা নেব এটার ব্যাপারে সিদ্ধান্ত নিতে পারছি না, দুটোই খুব ভালো মনে হচ্ছে। ব্যক্তি ২: যদি তুমি কোন ঘরে সবথেকে বেশি বুদ্ধিমান ব্যক্তি হও তবে তুমি ভুল ঘরে আছো।",,literal,MAPS,
bn_0114,bn,medium,ঘরের দরজা খোলা পেলে সাধুও চোর হয়,,ব্যক্তি ১: আমার মানিব্যাগটা চুরি হয়েছে। ব্যক্তি ২: আমি দুঃখিত যে এটা ঘটেছে।  ওরা ওটা কোথা থেকে চুরি করেছে? ব্যক্তি ১: আমি ওটা কফির দোকানে কাউন্টারের উপরে রেখেছিলাম। ওটা কি আমার ভুল ছিল? ব্যক্তি ২: ঘরের দরজা খোলা পেলে সাধুও চোর হয়।,,figurative,MAPS,
bn_0115,bn,medium,পাহাড়ের চূড়ায় মাত্র কয়েকজনই চড়ে,,ব্যক্তি ১: আমি বিশ্বের সেরা প্রকৌশলী হতে চাই। ব্যক্তি ২: এটা একটা মহান লক্ষ্য। কেমন চলছে? ব্যক্তি ১: এটা খুবই কঠিন। এটা কি এত অসম্ভব মনে হওয়া উচিত? ব্যক্তি ২: পাহাড়ের চূড়ায় মাত্র কয়েকজনই চড়ে।,,figurative,MAPS,
bn_0116,bn,medium,"খিড়কি দিয়ে হাতি গলে, সদরে বাধে ছুঁচ",,"ব্যক্তি ১:  আমি আমার স্প্রেডশিটে একটা ছোট্ট ভুল করেছি। ব্যক্তি ২: তুমি কি ওটা ইতিমধ্যে পাঠিয়ে দিয়েছো? ব্যক্তি ১: হ্যাঁ। পাঠিয়েছি... ব্যক্তি ২: খিড়কি দিয়ে হাতি গলে, সদরে বাধে ছুঁচ।",,figurative,MAPS,
bn_0117,bn,medium,"আপন হাত জগন্নাথ, পরের হাত এটো পাত",,"ব্যক্তি ১: আমি আমার নতুন স্মার্টফোনটাকে ভালবাসি। ব্যক্তি ২: এটা কি খুবই জনপ্রিয় মডেল নাকি? আমার মনে হয় আমার ভাইয়ের এই একই মডেল। ব্যক্তি ১: একটা পরিস্কার যা আমারটা বেশি ভালো, আরও চমকপ্রদ এবং সঠিকতর সংকেত দেয়। ব্যক্তি ২: আপন হাত জগন্নাথ, পরের হাত এটো পাত।",,figurative,MAPS,
bn_0118,bn,medium,তালপাতার ছায়া মিছা কর তার মায়া,,"ব্যক্তি ১: আজ আমি কিনেছিলাম স্টকটি খুব বেশি মূল্য বাড়িয়েছে! আমি নিজের জন্য কিছু মহালো কিনতে চিন্তা করছি উদযাপন করার জন্য। ওহ, আমার এখন থেকেই ভাগ্যবান হবার সম্ভাবনা আছে। ব্যক্তি ২: তালপাতার ছায়া মিছা কর তার মায়া।",,figurative,MAPS,
bn_0119,bn,medium,মূর্খের স্বর্গবাস,,ব্যক্তি ১: আমার শেয়ারবাজারে গত বছর অনেক টাকা আসল! আমি মনে করি এই বছরেও আরো বেশি আয় করব! ব্যক্তি ২: ভালো। তুমি কী বিনিয়োগ করেছিলে? ব্যক্তি ১: অত্যন্ত ঝুঁকিপূর্ণ শেয়ারগুলি। ব্যক্তি ২: এটা কেবল মূর্খের স্বর্গবাস।,,literal,MAPS,
bn_0120,bn,medium,আশার শেষ নেই,,"ব্যক্তি ১: আমি এইমাত্র একটি নতুন গাড়ি কিনেছি। ব্যক্তি ২: তুমি নতুন বাড়ি কেনোনি, তাই না? ব্যক্তি ১: এটা একটি উদ্বেগ? ব্যক্তি ২: আশার শেষ নেই।",,literal,MAPS,
bn_0121,bn,medium,শান্ত বিবেক বজ্রপাতে ঘুমায়,,ব্যক্তি ১: আমি গত রাতে ভাল ঘুমিতে পারিনি। ব্যক্তি ২: কেন? কি করেছিলেন তুমি? ব্যক্তি ১: আমি ভুলেই কারো ওয়ালেট নিয়ে এসেছিলাম কাল। তুমি মনে করো কি আমি তা ফেরত দিলে আমি ভাল ঘুমাব? ব্যক্তি ২: শান্ত বিবেক বজ্রপাতে ঘুমাবে।,,figurative,MAPS,
bn_0122,bn,medium,চিল পড়লে কুটোটাও নিয়ে ওঠে,,"ব্যক্তি ১: আমি তোমার মতো কঠিন পরিশ্রম করছি, কিন্তু এখনও কোন ফলাফল দেখতে পাচ্ছি না। ব্যক্তি ২: এটা চালিয়ে যাও। চিল পড়লে কুটোটাও নিয়ে ওঠে১",,figurative,MAPS,
bn_0123,bn,medium,"যাদৃশী ভাবনা যস্য, সিদ্ধির্ভবতি তাদৃশী",,"ব্যক্তি ১: মিস্টার সিং, আমি খুব আশা করি যে আমি কাজে পদোন্নতি পাব। ব্যক্তি ২: যাদৃশী ভাবনা যস্য, সিদ্ধির্ভবতি তাদৃশী।",,figurative,MAPS,
bn_0124,bn,medium,অতি লোভে তাতি নষ্ট,,ব্যক্তি ১: আমি চাই বিশ্বের সব টাকা আমার হাতে থাকে। ব্যক্তি ২: তুমি এটা কিভাবে করবে? ব্যক্তি ১: আমি এই সপ্তাহে ক্যাসিনোতে আমার পেমেন্ট হারিয়ে যাচ্ছি দাঁড়িয়ে! ব্যক্তি ২: অতি লোভে তাতি নষ্ট,,literal,MAPS,
bn_0125,bn,medium,বোকার কাছে টাকা থাকে না,,ব্যক্তি ১: আমি কিছুদিন আগে আমার বেতন পেয়েছি এবং আমি একটা নতুন টিভি কিনতে চিন্তা করছি। ব্যক্তি ২: হয়তো তুমি ভবিষ্যতের জন্য ঐ টাকাটা সংরক্ষণ করতে পারো। ব্যক্তি ১: আমি নিশ্চিত আছি ভবিষ্যতে যথেষ্ট টাকা থাকবে। ব্যক্তি ২: বোকার কাছে টাকা থাকে না।,,literal,MAPS,
bn_0126,bn,medium,বড় গাছে কাছি দড়ি বাঁধা,,ব্যক্তি ১: আমি আগামীকাল আমার নতুন চাকরিটি শুরু করার ব্যাপারে অস্থির। ব্যক্তি ২: আগামীকাল অনেকগুলো নতুন মানুষও শুরু করছে তো না? ব্যক্তি ১: হ্যাঁ। তুমি মনোযোগ করতে পারবে কি তা ভাবছো? ব্যক্তি ২: বড় গাছে কাছি দড়ি বাঁধা।,,figurative,MAPS,
bn_0127,bn,medium,কাকের উপর কামান দাগা,,ব্যক্তি ১: আমি বিশ্বাস করতে পারছি না যে তিনি একটি ক্যান্ডি বার চুরি করার জন্য ১০ বছরের জন্য কারাগারে যাচ্ছেন। ব্যক্তি ২: আমি শুনেছি কেউ একটি গাড়ি চুরি করেছিল এবং শুধুমাত্র জরিমানা দিতে হয়েছিল। এটা কি অদ্ভুত না? ব্যক্তি ১: কাকের উপর কামান দাগা।,,figurative,MAPS,
bn_0128,bn,medium,ধন যৌবন আড়াই দিন চাম চোখে মানুষ চিন্‌,,"ব্যক্তি ১: কর্মস্থলের নতুন লোকের সাথে মিলেছিলেন কি? ব্যক্তি ২: হ্যাঁ, মিলেছি। তিনি অত্যাধিক ধনী এবং ভালোভাবে পোশাক পরে। আমি মনে করছি তিনি একজন ভালো মানুষ। ব্যক্তি ১: ধন যৌবন আড়াই দিন চাম চোখে মানুষ চিন্‌।",,figurative,MAPS,
bn_0129,bn,medium,কুঁড়ে কৃষাণ অমাবস্যা খোঁজে,,ব্যক্তি ১: তুমি তোমার প্রকল্প এখনো শেষ করেনি কেন? ব্যক্তি ২: আমি তোমাকে বলেছি আমি অন্য কাজে ব্যস্ত ছিলাম। তুমি আমাকে বিশ্বাস করছো না? ব্যক্তি ১: কুঁড়ে কৃষাণ অমাবস্যা খোঁজে।,,figurative,MAPS,
bn_0130,bn,medium,শেষ রক্ষাই রক্ষা,,"ব্যক্তি ১: আমি প্রকল্প কিভাবে সম্পন্ন হবে তা নিয়ে খুব চিন্তিত ছিলাম, কিন্তু এটা একটি বড় সাফল্য হয়ে গেল! ব্যক্তি ২: তোমার কি মনে হয় এত মাথাব্যথা হওয়ার দরকার ছিল? ব্যক্তি ১: শেষ রক্ষাই রক্ষা!",,literal,MAPS,
bn_0131,bn,medium,মন্দ কখনো ভালো হয় না,,ব্যক্তি ১: আমি তাকে কোনভাবেই মাফ করতে পারব না। ব্যক্তি ২: তিনি ক্ষমা চেয়েছিলেন। ব্যক্তি ১: মন্দ কখনো ভালো হয় না।,,literal,MAPS,
bn_0132,bn,medium,"যতক্ষন শ্বাস, ততক্ষণ আঁশ",,"ব্যক্তি ১: আমি স্কুলে খুব খারাপ করছি। আমি খুবই আশাহত বোধ করছি ।  ব্যক্তি ২: তুমি এখনও প্রতিদিন স্কুলে যেতে থাকবে, যতক্ষন শ্বাস, ততক্ষণ আঁশ।",,figurative,MAPS,
bn_0133,bn,medium,"চললে পোয়া, বসলে ক্রোশ, পথ বলে মোর কিসের দোষ",,"ব্যক্তি ১: আমার মনে হয় না আমি প্রকল্পটি সময় মত শেষ করতে পারবো। ব্যক্তি ২: চললে পোয়া, বসলে ক্রোশ, পথ বলে মোর কিসের দোষ?",,literal,MAPS,
bn_0134,bn,medium,শত্রু বলবান হলে লুকিয়ে আত্মরক্ষা করতে হয়,,"ব্যক্তি ১: আমি কাজের সব সময় উৎপীড়িত হই! ব্যক্তি ২: সে আপনার চেয়ে শারীরিকভাবে শক্তিশালী,  ঠিক না? ব্যক্তি ১: হ্যাঁ, আমি তার চেয়ে দুর্বল। আমি আর কি করতে পারি? ব্যক্তি ২: শত্রু বলবান হলে লুকিয়ে আত্মরক্ষা করতে হয়।",,literal,MAPS,
bn_0135,bn,medium,জীবনের স্বাদ বৈচিত্র্যে,,ব্যক্তি ১: আমার দৈনন্দিন কার্যক্রমে আমি বোর হয়ে যাচ্ছি । ব্যক্তি ২: জীবনের স্বাদ বৈচিত্র্যে।.,,literal,MAPS,
bn_0136,bn,medium,অর্থং অনর্থং ভাবয় নিত্যং,,"ব্যক্তি ১: আমি যা করতে চাই তা করতে পারি না। ব্যক্তি ২: আপনি কি ভেবে দেখেছেন কেন আপনি সবসময় ব্যর্থ হন? ব্যক্তি ১: না, আমি করিনি। তোমার কোন ধারনা আছে? ব্যক্তি ২: অর্থং অনর্থং ভাবয় নিত্যং",,figurative,MAPS,
bn_0137,bn,medium,ভাবিয়া করিও কাজ,,ব্যক্তি ১: সাম্প্রতিকে আমি আমার চাকরি ছেড়ে দেওয়ার চিন্তা করছি। আমি আমার বসকে খুব ঘৃণা করি। ব্যক্তি ২: ভাবিয়া করিও কাজ।,,literal,MAPS,
bn_0138,bn,medium,প্রাপ্তকালো ন জীবতি,,"ব্যক্তি ১: আমি কাজে অনেক ব্যস্ত, আর আর কোন কিছুর জন্য সময় নেই। ব্যক্তি ২: এটা খুব জোরালো মনে হচ্ছে। ব্যক্তি ১: কি আমি ছুটি নেওয়া উচিত? ব্যক্তি ২: প্রাপ্তকালো ন জীবতি।",,figurative,MAPS,
bn_0139,bn,medium,যত্রাকৃতিস্থত্র গুণাঃ বসন্তি,,"ব্যক্তি ১: নতুন কর্মচারীটি খুব বুদ্ধিমত্তা দেখাচ্ছে না। তার মচমচে চশমার উপর দেখুন!  ব্যক্তি ২: আপনি তাদের চরিত্র সম্পর্কে মন্তব্য করছেন, যত্রাকৃতিস্থত্র গুণাঃ বসন্তি।",,figurative,MAPS,
bn_0140,bn,medium,খোদার উপর খোদকারী,,ব্যক্তি ১: আমি আমার বাড়ির নলকুপকরণ ঠিক করতে চেষ্টা করছি। ব্যক্তি ২: কেমন চলছে? ব্যক্তি ১: আমি নলকুপকরণ কাজে অপরিচিত এবং আমি একটা মেস তৈরি করছি। কি আমি বন্ধ করবো? ব্যক্তি ২: খোদার উপর খোদকারী।,,figurative,MAPS,
bn_0141,bn,medium,বিষ্ঠায় ঢিল/ঢেলা মারলে নিজের গায়ে ছিটকে পড়ে,,ব্যক্তি ১: তুমি কেন তার সাথে ঝগড়া করছ? ব্যক্তি ২: সে ভুল। ব্যক্তি ১: সে স্পষ্টভাবে বিষয়ে কোন জ্ঞান নেই। বিষ্ঠায় ঢিল/ঢেলা মারলে নিজের গায়ে ছিটকে পড়ে।,,figurative,MAPS,
bn_0142,bn,medium,আঙুল ঘুরিয়ে পাঁচিল দেওয়া,,"ব্যক্তি ১: আমি আমার নিজের ব্যবসায় শুরু করতে চাই, কিন্তু আমার বিনিয়োগের জন্য অনেক টাকা নেই। ব্যক্তি ২: মনে রাখো, আঙুল ঘুরিয়ে পাঁচিল দেওয়া।",,figurative,MAPS,
bn_0143,bn,medium,"কইতে কইতে মুখ বাড়ে, খাইতে খাইতে পেট বাড়ে",,"ব্যক্তি ১: কত মজার পার্টি ছিল গত রাতে! ব্যক্তি ২: হ্যাঁ, তুমি অনেক অ্যালকোহল পেয়েছিলে। ব্যক্তি ১: অবশ্যই, এটা মজা পেতে সবচেয়ে ভালো উপায়! ব্যক্তি ২: কইতে কইতে মুখ বাড়ে, খাইতে খাইতে পেট বাড়ে।",,figurative,MAPS,
bn_0144,bn,medium,গিন্নির উপর গিন্নিপনা ভাঙা পিঁড়েয় আলপনা,,"ব্যক্তি ১: আমি এই প্রকল্প শেষ করতে ইচ্ছা পাচ্ছি না। ব্যক্তি ২: তুমি এর উপর অনেক সময় ব্যয় করেছ। ব্যক্তি ১: হ্যাঁ, কিন্তু এখন প্রকল্পটি আর গুরুত্বপূর্ণ নয়। তুমি মনে করো আমি কেবলমাত্র বাদ দিতে পারি? ব্যক্তি ২: গিন্নির উপর গিন্নিপনা ভাঙা পিঁড়েয় আলপনা১",,figurative,MAPS,
bn_0145,bn,medium,"যারা মন্দিরে যায়, তারা সবাই সাধু নয়",,"ব্যক্তি ১: আমি কখনও মনে করিনি নি আমাদের বস অনিকেতকে এমন ভয়াবহ কিছু করবে। আমি মনে করতাম তিনি একজন সাধু মানুষ, যিনি সব সময় সঠিকভাবে প্রার্থনা করেন। ব্যক্তি ২: যারা মন্দিরে যায়, তারা সবাই সাধু নয়।",,literal,MAPS,
bn_0146,bn,medium,নীরবতা হিরণময়,,"ব্যক্তি ১: উদ্বোধনটিতে তারা একটি বড় ভুল করেছে! ব্যক্তি ২: হ্যাঁ, কিন্তু কেউ তা নোটিশ করেনি। ব্যক্তি ১: তাদের ভুল সম্পর্কে আমি কি বলব? ব্যক্তি ২: নীরবতা হিরণময়।",,literal,MAPS,
bn_0147,bn,medium,কথার কথা কাজের নহে,,ব্যক্তি ১: আমি শুনেছি যে তিনি আমাদের পেছনে আমাদের সম্পর্কে কথা বলছেন। ব্যক্তি ২: কিন্তু তিনি যা বলছেন তা প্রায়শই যুক্তিসঙ্ঘটিত। ব্যক্তি ১: তবুও আমি মনে করি আমরা নিজেদের জন্য স্বয়ং কথা বলা উচিত। ব্যক্তি ২: কথার কথা কাজের নহে।,,literal,MAPS,
bn_0148,bn,medium,কর্ত্তোব্য নাতি সঞ্চয়,,"ব্যক্তি ১: আমি আছে যত টাকা আছে সংরক্ষণ করছি, আপাতত কিছুর জন্য যদি প্রয়োজন হয়। ব্যক্তি ২: তুমি কিছুই কেনা কিনছো না?! ব্যক্তি ১: একটুও না। ব্যক্তি ২: কর্ত্তোব্য নাতি সঞ্চয়।",,literal,MAPS,
bn_0149,bn,medium,ঘৃণায় ঘৃণা বাড়ে,,"ব্যক্তি ১: তুমি দেখেছ না কি, সে লোকটি আমার বিরুদ্ধে কাজ করছে। আমি যেটা প্রকাশ করছি, সেইটা এখন আরো বেড়ে গিয়েছে। ব্যক্তি ২:  হু্ম, ঘৃণায় ঘৃণা বাড়ে। তুমার আগেই এটা বুঝা উচিত ছিল।",,literal,MAPS,
bn_0150,bn,medium,গাছে তুলে মই কেড়ে নেওয়া,,"ব্যক্তি ১: দুঃখিত, আমার কাজ করতে যেতে হয়েছিল। আমি তোমাকে বিমানবন্দর থেকে নিতে পারবো না।  ব্যক্তি ২: সত্যিই, গাছে তুলে মই কেড়ে নেওয়া।",,figurative,MAPS,
bn_0151,bn,medium,শিয়ালের বেটা সিংহ হয় না,,"ব্যক্তি ১: আমি আমার পারফরম্যান্স রিপোর্টে মিথ্যা বলতে যাচ্ছি। আমাকে একবার পাস পেতে হবে।  ব্যক্তি ২: শিয়ালের বাচ্চারা বড় হয়ে সিংহ হয় না, দুই ব্যক্তি বলে।",,figurative,MAPS,
bn_0152,bn,medium,জীবনে মরণে সৎলোকের কোন ক্ষতি হয় না,,"ব্যক্তি ১: এই কোয়ার্টারে আমার বিক্রয় সংখ্যা খুব খারাপ। ব্যক্তি ২: ঠিক আছে, আমাদের সবারই খারাপ । ব্যক্তি ১: আমি আমার রিপোর্টে মিথ্যা বলতে চাই। ব্যক্তি ২: জীবনে মরণে সৎলোকের কোন ক্ষতি হয় না।",,figurative,MAPS,
bn_0153,bn,medium,উলুবনে মুক্তা ছড়ানো,,ব্যক্তি ১: আমার অবহেলায় বন্ধুরা আমার প্রাচীন ঘড়ি ধার করতে চায়। আমি বিচার করছি। ব্যক্তি ২: উলুবনে মুক্তা ছড়ানো।,,figurative,MAPS,
bn_0154,bn,medium,ধরেছ তো ছেড়ো না,,ব্যক্তি ১: আমি এই প্রকল্পে থাকতে অবসর পেতে চলেছি।  ব্যক্তি ২: আপনি আরেকটি প্রকল্পে চলে যাওয়ার বিবেচনায় আছেন কি? ধরেছ তো ছেড়ো না।,,literal,MAPS,
bn_0155,bn,medium,শক্ত মাটিতে বিড়াল আঁচড়ায় না,,ব্যক্তি ১: আমি শুনেছি অন্য দলটি খুব কঠিন। আমরা তাদের সাহায্য করতে যোগ দিতে হবে! ব্যক্তি ২: শক্ত মাটিতে বিড়াল আঁচড়ায় না।,,figurative,MAPS,
bn_0156,bn,medium,"পিঠে বেঁধেছি কুলো, কানে দিয়েছি তুলো",,ব্যক্তি ১: আমি সত্যিই নতুন পাড়াবাসীকে ভালোবাসি না। ব্যক্তি ২: তুমি কি সত্যিই বলছো? তিনি আজ সকালেই এখানে আসেন...,,figurative,MAPS,
bn_0157,bn,medium,ঝোল ভাত খাওয়ানো,,"ব্যক্তি ১: আজ আমি কাজে যেতে চাই না। ব্যক্তি ২: তুমি যেতে হবে। ব্যক্তি ১: আমি কামনা করি যে আমি অসুস্থ। তখন আমার কাজ করার দরকার হবে না। ব্যক্তি ২: যা হোক, তুমি সতর্ক থাকো, ঝোল ভাত খাওয়ানো যাতে না হয়।",,figurative,MAPS,
bn_0158,bn,medium,নিজের পাঁঠা লেজে কাটি,,ব্যক্তি ১: আজকের পরীক্ষার জন্য আমি চিন্তিত। ব্যক্তি ২: তুমি কতটুকু প্রস্তুতি নিলে? ব্যক্তি ১: অনেক না। পড়ার বদলে আমি গত রাতে ভিডিও গেম খেলার জন্য জেগে আছিলাম। এটা ভুল ছিলো কি? ব্যক্তি ২: নিজের পাঁঠা লেজে কাটি।,,figurative,MAPS,
bn_0159,bn,medium,একজন মানুষ যা করতে পারে তার বেশি সে পারে না,,ব্যক্তি ১: আমি আমার বন্ধুর অবস্থার কারণে খুব দুঃখিত। ব্যক্তি ২: এটা খারাপ অবস্থা। যদিও আমি মনে করেছিলাম তুমি তার যত্ন নিয়েছিলে। ব্যক্তি ১: আমি তার যত্ন নিয়েছিলাম। কি আরও করতে হবে? ব্যক্তি ২: একজন মানুষ যা করতে পারে তার বেশি সে পারে না।,,literal,MAPS,
bn_0160,bn,medium,মিষ্টি আম পেলে কি আঁটি শুদ্ধ খায়,,"ব্যক্তি ১: আমি এই চকোলেট কেকটি ভালবাসি। ব্যক্তি ২: আমিও! এবং এটি মুক্ত! ব্যক্তি ১: আমি পুরো পেট খেয়েছি, তবে আমি সত্যিই আরেকটি চাই। ব্যক্তি ২: মিষ্টি আম পেলে কি আঁটি শুদ্ধ খায়?",,figurative,MAPS,
bn_0161,bn,medium,তোমার পিঠে তখন একটি লোক উঠবে যখন তুমি পিঠ নীচু করবে,,"ব্যক্তি ১: হেই, তুমি কি কখনো অনুভব করেছো যে কেউ সর্বদা তোমার সুবিধার সাথে খেলা করছে? মনে হয় যে সর্বদা কেউ আছে যিনি আমার দুর্বলতা জানালে তা উপযুক্ত করে নেওয়ার জন্য তৈরি। ব্যক্তি ২: হ্যাঁ, মনে রাখবে, তোমার পিঠে তখন একটি লোক উঠবে যখন তুমি পিঠ নীচু করবে।",,figurative,MAPS,
bn_0162,bn,medium,গরু মেরে জুতা দান,,"ব্যক্তি ১: আমি শুনেছি তুমি অনেক টাকা চারিটির জন্য দান করেছ? ব্যক্তি ২: হ্যাঁ, আমি কিছু সঞ্চয় থেকে টাকা তুলে দান করতে হয়েছিলাম। ব্যক্তি ১: তুমি সেটা টাকা স্কুলের জন্য সংরক্ষণ করছিলেন না? ব্যক্তি ২: হ্যাঁ, কিন্তু আমি মনে করলাম অন্যদের সাহায্য করা আরও গুরুত্বপূর্ণ। ব্যক্তি ২: গরু মেরে জুতা দান।",,figurative,MAPS,
bn_0163,bn,medium,"আহাম্মক যে হয়, পিছনে সে কথা কয়",,"ব্যক্তি ১: আপনি আমাদের নতুন বসকে কেমন মনে করেন? ব্যক্তি ২: এটি খুব গুরুত্বপূর্ণ নয়। সে ভাল দেখাচ্ছে। ব্যক্তি ১: সে যেভাবে পোশাক পরে এবং মানুষের সাথে কথা বলে তা আমি খুবই পছন্দ করি না। আমি সবার সাথে কথা বলেছি, সবাই একই কথা বলেছে। ব্যক্তি ২: আহাম্মক যে হয়, পিছনে সে কথা কয়।",,literal,MAPS,
bn_0164,bn,medium,কচুপোড়া খাও,,ব্যক্তি ১: আমি সত্যিই আমার উপস্থাপনা দিয়ে আমার বসকে প্রভাবিত করতে চাই। ব্যক্তি ২: একটি দুর্দান্ত লক্ষ্যের মতো শোনাচ্ছে। ব্যক্তি ১: আমি খুব চিন্তিত যে আমি খারাপভাবে উপস্থাপন করব। ব্যক্তি ২: কচুপোড়া খাও,,figurative,MAPS,
bn_0165,bn,medium,নালা কেটে নোনা জল আনা,,ব্যক্তি ১: আমাদের প্রকল্পটি আমার পছন্দ হচ্ছে না। আমি আমাদের বসকে এর সম্পর্কে অভিযোগ করতে চাই। ব্যক্তি ২: আমরা তো পরবর্তী কর্মরত কর্মচারী কর্মসংস্থান কাটানোর বিবেচনায় আছি না? নালা কেটে নোনা জল আনা।,,figurative,MAPS,
bn_0166,bn,medium,চায়ের পেয়ালা ও ঠোঁটের মধ্যে বিস্তর ফাঁক থাকে,,ব্যক্তি ১: আমি কিছু গুজব শুনেছি যে আমার পদোন্নতি অনুমোদিত হয়েছে! ব্যক্তি ২: খুব ভালো! এটা কি নিশ্চিত? ব্যক্তি ১: এখনো নয়। আমি মনে হয় নিশ্চয়তা খুব শীঘ্রই আসবে।আজ রাতে উদযাপন করা যাক!  ব্যক্তি ২: চায়ের পেয়ালা ও ঠোঁটের মধ্যে বিস্তর ফাঁক থাকে।,,figurative,MAPS,
bn_0167,bn,medium,পাকা ধানে মই দেওয়া,,"ব্যক্তি ১: আমি পদোন্নতি পেয়েছি! ব্যক্তি ২: আমি শুনেছি, অঙ্কুশ কেমন আছে? ও তো এই একই পদের জন্য আশা করছিল। ব্যক্তি ১: আমি কি ওর জন্য বসের কাছে সুপারিশ করব। ব্যক্তি ২: পাকা ধানে মই দেওয়া।",,figurative,MAPS,
bn_0168,bn,medium,গাই নেবে দুইয়ে বলদ নেবে বেয়ে,,ব্যক্তি ১: আমি এই সস্তা শার্টটি কেনার চিন্তা করছি। ব্যক্তি ২: এটি কোন কাপড় দিয়ে তৈরি? ব্যক্তি ১: নিশ্চিত নই। এটি সস্তা। ব্যক্তি ২: গাই নেবে দুইয়ে বলদ নেবে বেয়ে।,,figurative,MAPS,
bn_0169,bn,medium,"পরতরফে খায় ঘি, তার আবার খরচ কি",,"ব্যক্তি ১: আমি একটা নতুন ঘড়ি কিনেছি। ব্যক্তি ২: এখন কতগুলো ঘড়ি আছে তোমার? ব্যক্তি ১: ওহ, প্রায় ২০ টার মত। তোমার কি মনে হয় আমার আর কোন ঘড়ি কেনা উচিত ? ব্যক্তি ২: পরতরফে খায় ঘি, তার আবার খরচ কি?",,figurative,MAPS,
bn_0170,bn,medium,"পরের কথা লাথি চাপড়, নিজের কথা ভাত কাপড়",,"ব্যক্তি ১: তুমি কি অফিসে আমার সম্পর্কে কিছু গুজব শুনেছো? ব্যক্তি ২: অল্প কিছু, হ্যা ব্যক্তি ১: আমার সম্পর্কে গুজব আমি ঘৃণা করি। আমার কি এটা সম্পর্কে চিন্তিত হওয়া উচিত? ব্যক্তি ২: পরের কথা লাথি চাপড়, নিজের কথা ভাত কাপড়।",,figurative,MAPS,
bn_0171,bn,medium,ঘুটে পুড়লে গোবর হাসে,,"ব্যক্তি ১: শুতুমি কি শুনেছো, আমাদের টিমের পরিচালক তার চাকরি হারিয়েছেন! ব্যক্তি ২: হ্যাঁ, শুনেছি। ব্যক্তি ১: আমি খুব খুশি। কি খুশি নও? ব্যক্তি ২: 'ঘুটে পুড়লে গোবর হাসে'।",,figurative,MAPS,
bn_0172,bn,medium,ভেরেণ্ডা গাছও বৃক্ষ হয়,,"ব্যক্তি ১: আমি বিশ্বাস করতে পারছি না যে আমি আমার রিপোর্ট একটা ভুল করেছি! ব্যক্তি ২: কঅন্ততপক্ষে এটা খুব বড় বিষয় নয়, আমার মনে হয়না অন্য কেউ এটা খেয়াল করেছে। ব্যক্তি ১: আমি এখনো খুবই মর্মাহত। আমার কি এটা নিয়ে চিন্তা করা বন্ধ করা উচিত। ব্যক্তি ২: ভেরেণ্ডা গাছও বৃক্ষ হয়।",,figurative,MAPS,
