id,language,resource_level,proverb_native,proverb_en,fig_or_literal,mk_theme,proverb_type,prescriptive_or_descriptive,structural_pattern,crosslingual_type_id,source_dataset,source_url,license,human_machine_labelled
yo_oweyor_03291,yo,low,Apàjùbà 'ò mọ'lẹ ọrọ.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03292,yo,low,"Bí ehoro ò lè sáré bí ìgalà, bíi ká fi wé ti ìjàpá kọ́.",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03293,yo,low,Àgbéré-e ṣìgìdì tó ní ká gbé òun sójò: bí apá ti ń ya nitan ń ya; kidiri orí ò lè dá dúró.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03294,yo,low,Ayé àgbẹ̀ bí àjẹrọ̀run.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03295,yo,low,Àjẹgbé nigún ń jẹbọ.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03296,yo,low,‘‘Ọmọ yìí ṣe gbọ́n báyìí?’’ Ó ní baba nísàlẹ̀ ni.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03297,yo,low,Abebẹ níí bẹkú. Abẹbẹ ní í bàrùn; b'óoru bá mú abẹbẹ níí bęệ.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03298,yo,low,Aṣọ kan-án kángun sára eégún ju ọ̀kan lọ.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03299,yo,low,A kì í kọ'fá wọ'gbódù k'á má róbì tó gbó káká jẹ.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03300,yo,low,Arọ ni ìdènà òrìṣà.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03301,yo,low,Ẹni tá 'ò fẹ nílé 'ẹ ń jìn.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03302,yo,low,Àròkàn ní ń mú à-sun-ùn-dá wá; ẹlẹ́kún sunkún ẹ̀ ó lọ.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03303,yo,low,"Abiyamọ, kàgbo wàrà; ọjọ́ ń lọ.",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03304,yo,low,Bí owó bá ti mọ ni oògùn ń mọ.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03305,yo,low,"Bí abẹrę, bí abẹrẹ làá sèké; bí ó bá tó okóó rọ ni wọn fì ń sin nì",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03306,yo,low,A kì í sọ pé kíkà ṣe é k'á wò ó.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03307,yo,low,Eegun (Eyín) làá kọkọ fi í sàlejò kí a tó fi ẹran se é.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03308,yo,low,"Àìsí-ńlé ẹkùn, ajá ń gbó.",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03309,yo,low,Ẹgbẹ́ erin ò wọ́n lÁlọ̀.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03310,yo,low,Aṣọ tó kángun ṣéégún làá pè ni jẹpẹ.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03311,yo,low,Aṣọ tuntun ní ń ṣe olúwa-a rẹ̀ tòde-tòde.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03312,yo,low,Epo òyìnpbó 'ò dín àkàrà.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03313,yo,low,"Ẹni a kó patię bò, ní i wá sìgàsigà.",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03314,yo,low,A kì í r'óko l'óko-ikún kí á gbin ẹpà síbẹ.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03315,yo,low,Agẹmọ ò ṣé-é jẹ lẹ́nu.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03316,yo,low,"Bí àgbàlagbà kò bá ríbi jókòó, gbédìígbédìí a gbé ọmọdé.",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03317,yo,low,Ẹní da eèrú leérú tọ.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03318,yo,low,"Ẹdá 'ò l'áròpin, Gàmbàrí ń ra mọtò ní Sábó.",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03319,yo,low,Àtijẹ awùsá kò tó àtimumi.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03320,yo,low,Alákatam̀pò-ó bojú wòkè.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03321,yo,low,Alágbára méjì kì í múlé tira àijà.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03322,yo,low,Abiyamọ s'ọwọ kòtò namọ ę.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03323,yo,low,"Bí a bá f'ẹsẹ ta òkú òșìkà nílẹ, ìkà óó di méjì.",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03324,yo,low,Ààbo ìlẹ̀kẹ̀ ò dára níbàdí; etí kan ò dára lágbárí.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03325,yo,low,"B'éégúnbá ju eégún lo,àwọn leégún n fe e wòran ara wọn.",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03326,yo,low,Àjòjì tó bú baálẹ̀-ẹ́ di ẹrù tan.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03327,yo,low,Àlejò kì í pìtàn ìlú fónílé.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03328,yo,low,"A kì í fi gbogbo ọnà ẹbùrú han àlejò, torí ọjọ kan ìjà.",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03329,yo,low,Ení wo Gelede dópin ìran.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03330,yo,low,Àfín kì í wọjà kí a má mọ.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03331,yo,low,"Bí ìdí ìkokò kò bá dá a lójú, kì í gbé egungun mì.",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03332,yo,low,"Bí a bá jà níta, ojú ní í ti ni.",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03333,yo,low,"Àìgbọn ló p'Ògbojà. Wọn ľ'Ógbòojà, iyáà rẹ kú'.",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03334,yo,low,"Ẹní fẹ olè níyàwó, ó gbé tie.",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03335,yo,low,"Ẹni tó wọ àgbọn, làgbọn-ọn bọ fún.",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03336,yo,low,"Ẹní tó feni làá á fę, èèyàn ti o fẹmi; àá jinà sì ì ni.",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03337,yo,low,Alááyan ní ń jẹun ogun.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03338,yo,low,Bámijókòó làbíkú ń jẹ́ ; ẹni tí ò bímọ rí ò gbọdọ̀ sọ Ọmọ́láriwo.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03339,yo,low,Ayídóborí tafà sókè: ojú Olúwaá tó wọn.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03340,yo,low,"Bí a kò bá tó ìyà-á ká tí à ń kọ̀ ọ́, àjẹkún ìyà là ń jẹ.",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03341,yo,low,Gbogbo 'kò-sí-ijo-ijo-o-kun' kọ lawọn obi wọn rókòó mùkọ.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03342,yo,low,"Ẹsẹ oníbú làá wò ó s'oògùn. Bí ó bá subú délẹ, a à ní: 'llẹ ni Beèke n yè sí'. Bí ó bá ta gíẹgíẹ, tí ó bá ró o, a á ní: “Àtatu ni ti gbegi.”",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03343,yo,low,"A sebẹ̀ fún Fádípẹ̀, Fájẹbẹ̀-ẹ́ fá a lá; ọlọ́bẹ̀ ló lábẹ̀.",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03344,yo,low,Eni ará rọ ló ń rọra.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03345,yo,low,"B'áyé bá se gbà, là á se é gbé e.",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03346,yo,low,Èpè ẹpà kì í mú lkún.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03347,yo,low,A tẹ́ní bẹẹrẹ kò sí oǹdá; a pàjùbà bẹẹrẹ kò sí oǹkọ.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03348,yo,low,"Bẹẹ r'ọmo elòmíràn lórí eșin, gbèsè ló fi ń seso r òde.",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03349,yo,low,"Èèyàn kì í lẹ kó ma leè dánúbí, ìjà nì kò ní lè jà.",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03350,yo,low,Baba kì í tęàjà fún ọmọ gùn.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03351,yo,low,Èèyàn 'ò ní gb'édè bí Òfé k'ó má maraá re bíi Odídẹ.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03352,yo,low,"Ẹdá e má rẹdá pìn, èèyàn ẹ má se ro ènìyàn pín.",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03353,yo,low,"Ẹní sòkò lù àgbọnrín s'aájò ọbẹ,eranló s'era abitetegboingbonin.",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03354,yo,low,B'éèyàn 'ò s'ọmọ nù; kò leè rí i he.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03355,yo,low,A kì í j'ojú meję.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03356,yo,low,Awofelę bomí kó je a ríkùn asebi.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03357,yo,low,Ẹ̀là ìlẹ̀kẹ̀ ò lójú àtokùnbọ̀; alágbẹ̀dẹ ò rójú ará.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03358,yo,low,"B'Ọba titun bá gb'adé, iránsẹ èșí a d'ẹni ìgbàgbé lọgán.",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03359,yo,low,"Dé e re, gẹ ée re, ìpénpéjú lààla fì là.",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03360,yo,low,"Ẹ ju àdáá lẹ', 'ẹ kì í mọlẹ', ẹràn bii oòre kọ.",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03361,yo,low,"Àìgbọ́n ni yó pa Iṣikan; a ní ìyáa rẹ̀-ẹ́ kú, ó ní nígbà tí òún gbọ́, ṣe ni òun ń dárò; bíyàá ẹní bá kú àárò là ń dá?",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03362,yo,low,"Bí ijó bá di ijó àgbà, ìlù a yípadà.",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03363,yo,low,Ayé kòi bàjẹ bàlùmọ k'ékùuté máa l'Ólógìnní pajẹ.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03364,yo,low,B'ọmọ 'ò jọ șòkòtò a á jọ tòbí.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03365,yo,low,Gbogbo Ọtọnkùlú péjọ; wọn 'ò róògùn àbámo se.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03366,yo,low,Àjànàkú ò tu lójú alájá; o-nígba-ajá ò gbọdọ̀ tọ́pa erin. T,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03367,yo,low,"Ẹ-kòì-f -mi-kù, tó ta ajá-a rẹ̀ lókòó.",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03368,yo,low,Aláṣọ-kan kì í ná ànárẹ.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03369,yo,low,Èpo orógbó ló ń b'àșírí orógbó. Èpo obì ló ń b'àsírí obì. Èpo ataare l'ó ń b'àșírí ataare.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03370,yo,low,"B'ẹsin bá jẹ káhún yó, a lóun ó sòkè dilẹ.",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03371,yo,low,"""Ẹ fà á wọlé"" ló yẹ ẹlẹ́ṣin.",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03372,yo,low,A-tọrọ-ohun-gbogbo-lọ́wọ́-Ọlọ́run kì í kánjú.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03373,yo,low,Eni oro8ò kan ló ń dúndùn-ún òkété a ní: 'N 'ò gbo fín-in fin-in:·Eni tá 'ò fẹ nilé e ń jìn.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03374,yo,low,"Gígo lo gọ, tó o se bí o gbọn.",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03375,yo,low,A léṣu sílẹ̀ páńdọ̀rọ̀-ọ́ já lù ú; èlé m bénì?,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03376,yo,low,"Àifenipeni, àifèèyàn-pènìyàn lará-oko fi ń sán bàntẹ wọlú, a ní:“Ta ni ń bẹ níbẹ̀?”",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03377,yo,low,Àgbà ló tó Orò-ó lọ̀; ọba ló tó ehín erin-ín fun.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03378,yo,low,Eni ara rẹ wù ní í tanná alẹ sílé.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03379,yo,low,Adùn ní ń gbẹ̀hìn ewúro.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03380,yo,low,"Bí ẹrú yó bàá jẹ ìfun, ibi ẹ̀dọ̀ ní-í tí ń bẹ̀rẹ̀.",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03381,yo,low,"Àlùfáà tí kò f'áláya méjì níjọ, á nìkan sẹsìn.",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03382,yo,low,"A kunle a yan edá, a d'áyé tán ojú ń kán gbogbo wa.",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03383,yo,low,"Adití ò gbọ́, ‘‘Yàgò!’’",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03384,yo,low,Ẹmí tó jẹ gbèsè ló ń san án.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03385,yo,low,Àgbàtán là ń gbọ̀lẹ: bí a dáṣọ fọ́lẹ à pa á láró; bí a lani níjà à sìn ín délé.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03386,yo,low,"· Bise owo eni bá tónií je, a kì í gbójú l'ólè-lè-jíjà. Olè-jíjà 'ò tó niíje bi ise-owo eni.",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03387,yo,low,À-jókòó-àì-fẹ̀hìntì bí ẹní nàró ni.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03388,yo,low,"Awo ló m'òórùn awo, ológìnní ló mọ àáyán èkúté-ilé.",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03389,yo,low,Bí òwe bí òwe ni Ifá ń sọ̀rọ̀.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03390,yo,low,"Bí a bá ní ká jẹ èkuru kó tán, a kì í gbọn ọwọ́-ọ rẹ̀ sáwo.",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03391,yo,low,"Bí a 'ò bá b'Ọba gbélé, abẹ Ọba ki í pání lorí.Bi a ò bá bob pààlà, ọkọ Ọba kì í sáni lęsẹ.",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03392,yo,low,Ayọ̀ ò rúbọ.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03393,yo,low,"Bí ewé bá pẹ́ lára ọṣẹ, á dọṣẹ.",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03394,yo,low,Fun'ra ra Ègùn ló ń wa ara ẹ lọ tà.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03395,yo,low,B'áráyé bá ń búni kí a fowo lerán.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03396,yo,low,"B'étí eni bá ń já, bákan-n-méjì nì. Bí wọn 'ò bá ń yìn nì, a je péwọn ń teni (búni.)",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03397,yo,low,A kì í s'ọba lórù.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03398,yo,low,"Alágbẹdẹ ò jẹrin, ó ń bọwú.",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03399,yo,low,Ẹlejo sàyí tó dùn rò (wí).,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03400,yo,low,Àbá ni ikán ń dá; ikán ò lè mu òkúta.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03401,yo,low,"Bía ò bá ì tíì san gbèsè, Olówó ò ní mọ pé à ń wá a.",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03402,yo,low,Àfọwọ́rá ní ń jẹ́ olè.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03403,yo,low,Àitètè-lóbìnrin ò pé a máa bímọ Àrẹ̀mọ wọn níí maá kéré ni.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03404,yo,low,"B'áa r'ọkàn, a 'ò rínú kóówá.",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03405,yo,low,"Àáké wọ igbo, a gbọ́ òkìkí.",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03406,yo,low,Ẹni ť'ó wu Elédùà L'ó ń jí b'ójúmọ mọ.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03407,yo,low,"Babaláwo tó kofá kofá tó lóun ò kofá moi tinúu re nì yóo nun ọrẹ yóo run. Àmo bí babaláwo bá kọfámofá,yóò di àgb bàisègùn.",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03408,yo,low,A kì í gb'ẹtù kí a má kìdí ìbọn.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03409,yo,low,A kì í b'óníse rìn.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03410,yo,low,Èpè la fi ń wo Èpè.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03411,yo,low,"Àjànàkú kì í ya aràrá, ẹni erin-ín bí erin ní ń jọ",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03412,yo,low,A kì í dẹ igbó ká pẹja; a kì í gbọ́n odò ká pa àfè.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03413,yo,low,"Bí a l'ogbọn nínú bí a ò lò ó, ọgbẹrì làá dà. Bí a l'ágbára tá 'o lò ó, aó dole.",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03414,yo,low,"Àṣá kékélùké, àdàbà kékélùké, kò sí ọjà tí wọn ò ná.",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03415,yo,low,"Ẹni tó mú Màrè wà, nì yóó mùú Màrè lọ.",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03416,yo,low,Ẹni mọwọn ara ę;kì ítę.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03417,yo,low,"Bí ikú bá dé, kò sí lọ́yà tó lè ṣojú ẹni.",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03418,yo,low,"Àsesewọn ológbò ló ń jìyà, b'ó pẹ yóó tékuú paję.",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03419,yo,low,"Aàsẹ kì í se gbọnrán; kí ikekere náà ṣe gbọnrán, torí owó ààsẹ la fi ra ìkekere.",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03420,yo,low,Alágbàró ò yege; aláṣọ á gbà á bó dòla.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03421,yo,low,"Bí a ó jỌsàákálá; kí a jỌsàákálá. Bí a ó j'Oșòókolo; kí a j'Ósòókolo. Ọsáákálá-șokolo, 'ò yẹ ọmọ èèyàn.",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03422,yo,low,"Bí a kò bá rí ohun fún òrìṣà èrò, a kì í gba torí-i rẹ̀.",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03423,yo,low,Gbogbo igi l'àfòmọ ń fó mọ; (bá tan) bíi tibèepe ko.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
