source_id,kuusi_id,theme,main_class,subgroup_code,type_number,proverb_original,proverb_variant_1,proverb_variant_2,proverb_variant_3,proverb_variant_4,proverb_variant_extra,proverb_primary_en,proverb_parse_warning,language_tags_raw,translation_tag_types,language_names_extracted,has_language_or_translation_tag,slug,missing_marker,cross_references,specific_reference,distribution,region_E,region_F,region_O,region_I,region_A,region_G,region_Ew,region_Es,region_P,region_Ee,region_En,region_Eb
151657,G5h-31,G,G5,G5h,31,"A woman, a dog and a walnut-tree, the more you beat them the better they'll be","A woman, a dog and a walnut-tree, the more you beat them the better they'll be",,,,,"A woman, a dog and a walnut-tree, the more you beat them the better they'll be",ok,,,,0,unive3-g5h-672,,"K1d,C1c,K1e,G3c",,E,1,0,0,0,0,0,0,0,0,0,0,0
151669,G6a-11c,G,G6,G6a,11c,"Old young and old long / Wer im Alter jung sein will, muss in der Jugend alt sein / Pour vivre longtemps, il faut être vieux de bonne heure",Old young and old long,"Wer im Alter jung sein will, muss in der Jugend alt sein","Pour vivre longtemps, il faut être vieux de bonne heure",,,Old young and old long,ok,,,,0,unive3-g6a-673,,"D2a,K1j,K1d",,"E,O",1,0,1,0,0,0,0,0,0,0,0,0
151671,G6a-12,G,G6,G6a,12,"All is gay that is green / Jung, schön genug / La gioventù è una bellezza da sé",All is gay that is green,"Jung, schön genug",La gioventù è una bellezza da sé,,,All is gay that is green,ok,,,,0,unive3-g6a-674,,"C2e,C6a",,"F,O,E",1,1,1,0,0,0,0,0,0,0,0,0
151675,G6a-15,G,G6,G6a,15,You must learn to creep before you go,You must learn to creep before you go,,,,,You must learn to creep before you go,ok,,,,0,unive3-g6a-675,-o,"T1f,T1k",M9a 10b,"F,Ew,A,I,P",0,1,0,1,1,0,1,0,1,0,0,0
151680,G6a-19,G,G6,G6a,19,"If youth only knew, if age only could / Wenn die Jugend wüsste aund das Alter könnte, würe die Welt nicht schiefgehen / Si la juventud supiera, si la vejez pudiera","If youth only knew, if age only could","Wenn die Jugend wüsste aund das Alter könnte, würe die Welt nicht schiefgehen","Si la juventud supiera, si la vejez pudiera",,,"If youth only knew, if age only could",ok,,,,0,unive3-g6a-676,,"C3b,M9a,M9c,G6e,M6b,E1a",,E,1,0,0,0,0,0,0,0,0,0,0,0
151682,G6a-20,G,G6,G6a,20,Bend the willow while it is young trl.Danish,Bend the willow while it is young trl.Danish,,,,,Bend the willow while it is young,ok,trl.Danish,translation_marker,Danish,1,unive3-g6a-677,-a,"E1a,M5c,C1d,H1e,G6d,K1d",,"F,E,I,O",1,1,1,1,0,0,0,0,0,0,0,0
151696,G6b-11,G,G6,G6b,11,The older the wiser / Mit der Zeit wird man klug / Aetate rectius sapimus (Latin),The older the wiser,Mit der Zeit wird man klug,Aetate rectius sapimus (Latin),,,The older the wiser,ok,(Latin),parenthetical_language,Latin,1,unive3-g6b-678,,"C2e,M3a,M4a,M1a",,"F,E,I",1,1,0,1,0,0,0,0,0,0,0,0
151697,G6b-12,G,G6,G6b,12,Don't teach your grandmother to suck eggs / You must not teach fish to swim / Das Küken will klüger sein als die Kuh / Les,Don't teach your grandmother to suck eggs,You must not teach fish to swim,Das Küken will klüger sein als die Kuh,Les,,Don't teach your grandmother to suck eggs,ok,,,,0,unive3-g6b-679,,"K1j,M9c,C4b,G3b,K1i,M9e,H5g,G3c",,G,0,0,0,0,0,1,0,0,0,0,0,0
151698,G6b-13,G,G6,G6b,13,Reason comes with years / Verstand kommt mit den Jahren / Avec l'âge on devient sage,Reason comes with years,Verstand kommt mit den Jahren,Avec l'âge on devient sage,,,Reason comes with years,ok,,,,0,unive3-g6b-680,,"C2e,C6d,G6e,G6f,M9a,M3b",,"F,E,A,O",1,1,1,0,1,0,0,0,0,0,0,0
151707,G6b-18,G,G6,G6b,18,"No fool like an old fool / Wisdom goes not always by years / Alt wird man wohl, wer aber klug? / Canitiei non semper comes virtus (Latin) / La cabeza blanca y el seso por venir",No fool like an old fool,Wisdom goes not always by years,"Alt wird man wohl, wer aber klug?",Canitiei non semper comes virtus (Latin),La cabeza blanca y el seso por venir,No fool like an old fool,many_variants,(Latin),parenthetical_language,Latin,1,unive3-g6b-681,,"C1c,G6a,M9a,H1c",,"F,E,A,O",1,1,1,0,1,0,0,0,0,0,0,0
151711,G6c-11,G,G6,G6c,11,"What we first learn, we best know / Am längsten behält man, was man in der Jugend gelernt hat / Quod iuvenis suescit, senex dimitiere nescit (Latin) / Lo que se aprende en la cuna, siempre dura","What we first learn, we best know","Am längsten behält man, was man in der Jugend gelernt hat","Quod iuvenis suescit, senex dimitiere nescit (Latin)","Lo que se aprende en la cuna, siempre dura",,"What we first learn, we best know",ok,(Latin),parenthetical_language,Latin,1,unive3-g6c-682,,"G6b,C3h,C1d,T4b,M5a,M9c",,"F,E,I,O",1,1,1,1,0,0,0,0,0,0,0,0
151712,G6c-13,G,G6,G6c,13,"Lazy youth makes lousy age / Diligent youth makes easy age / Guarda mozo, y hallarás viejo / Quaere adolescens, utere senex (Latin)",Lazy youth makes lousy age,Diligent youth makes easy age,"Guarda mozo, y hallarás viejo","Quaere adolescens, utere senex (Latin)",,Lazy youth makes lousy age,ok,(Latin),parenthetical_language,Latin,1,unive3-g6c-683,,"C2c,M7a,C5b,C5c,F1b,H3i,M9a,M7a,T3c",,"F,E,I,O,P",1,1,1,1,0,0,0,0,1,0,0,0
151718,G6c-18,G,G6,G6c,18,"He that is not handsome at 20, nor strong at 30, nor rich at 40, nor wise at 50, will never be handsome, strong, rich or wise / Chi di 20 non è, di 30 non sa e di 40 non ha,né mai sarà, né mai avrà","He that is not handsome at 20, nor strong at 30, nor rich at 40, nor wise at 50, will never be handsome, strong, rich or wise","Chi di 20 non è, di 30 non sa e di 40 non ha,né mai sarà, né mai avrà",,,,"He that is not handsome at 20, nor strong at 30, nor rich at 40, nor wise at 50, will never be handsome, strong, rich or wise",ok,,,,0,unive3-g6c-684,,"C5b,M9a,T3c,T1i",,"F,E,O",1,1,1,0,0,0,0,0,0,0,0,0
151720,G6c-20,G,G6,G6c,20,"They who would be young when they are old must be old when they are young / Jung getollt, alt gezollt / Quae peccamus iuvenes, ea luimus senes (Latin)",They who would be young when they are old must be old when they are young,"Jung getollt, alt gezollt","Quae peccamus iuvenes, ea luimus senes (Latin)",,,They who would be young when they are old must be old when they are young,ok,(Latin),parenthetical_language,Latin,1,unive3-g6c-685,,"M9a,T4e",,Ew,0,0,0,0,0,0,1,0,0,0,0,0
151725,G6d-08,G,G6,G6d,08,"The later love comes, the more it burns / Alter schützt vor Torheit nicht / Est in canitie ridiculosa Venus","The later love comes, the more it burns",Alter schützt vor Torheit nicht,Est in canitie ridiculosa Venus,,,"The later love comes, the more it burns",ok,,,,0,unive3-g6d-686,,"C1a,G7d,G6b",,"F,E,I",1,1,0,1,0,0,0,0,0,0,0,0
151726,G6d-09,G,G6,G6d,09,Old dogs will learn no new tricks / Alter Hund lernt nicht tanzen / Vieil chien est mal à mettre en lien,Old dogs will learn no new tricks,Alter Hund lernt nicht tanzen,Vieil chien est mal à mettre en lien,,,Old dogs will learn no new tricks,ok,,,,0,unive3-g6d-687,,"C1c,M9d,G6a,G6d,T1e,K1h",,"F,E,I,O",1,1,1,1,0,0,0,0,0,0,0,0
151732,G6d-13,G,G6,G6d,13,"The older the goose, the harder to pluck / Alte Vögel sind schwer zu rupfen / Quanto più l'uccello è vecchio, più volentieri lascia la piuma","The older the goose, the harder to pluck",Alte Vögel sind schwer zu rupfen,"Quanto più l'uccello è vecchio, più volentieri lascia la piuma",,,"The older the goose, the harder to pluck",ok,,,,0,unive3-g6d-688,,"M3b,M9a,C1d",,E,1,0,0,0,0,0,0,0,0,0,0,0
151733,G6d-14,G,G6,G6d,14,There's many a good tune played on an old fiddle / Ein altes Huhn gibt eine gute Suppe / On fait de bonnes soupes dans un vieux pot / Gallina vieja da buen caldo,There's many a good tune played on an old fiddle,Ein altes Huhn gibt eine gute Suppe,On fait de bonnes soupes dans un vieux pot,Gallina vieja da buen caldo,,There's many a good tune played on an old fiddle,ok,,,,0,unive3-g6d-689,,"C1c,D4c",,E,1,0,0,0,0,0,0,0,0,0,0,0
151736,G6d-17,G,G6,G6d,17,A fox is not taken twice in the same snare / Alte Füchse sind schwer zu fangen / Vulpes not iterum capitur laqueo (Latin) / La vieja raposa con lazo no se toma,A fox is not taken twice in the same snare,Alte Füchse sind schwer zu fangen,Vulpes not iterum capitur laqueo (Latin),La vieja raposa con lazo no se toma,,A fox is not taken twice in the same snare,ok,(Latin),parenthetical_language,Latin,1,unive3-g6d-690,,"M3b,M9a",E1c 13,"F,E,I",1,1,0,1,0,0,0,0,0,0,0,0
151741,G6d-22,G,G6,G6d,22,"The old cow thinks she was never a calf / Die Kuh vergißt, daß sie ein Kalb gewesen ist / Non vult scire socrus quod fuit ipsa nurus (Latin) / No se acuerda la suegra, que fue nuera",The old cow thinks she was never a calf,"Die Kuh vergißt, daß sie ein Kalb gewesen ist",Non vult scire socrus quod fuit ipsa nurus (Latin),"No se acuerda la suegra, que fue nuera",,The old cow thinks she was never a calf,ok,(Latin),parenthetical_language,Latin,1,unive3-g6d-691,,"M9a,E1g,G3c,H5a,K1i",,"F,E,A,O",1,1,1,0,1,0,0,0,0,0,0,0
151744,G6e-12,G,G6,G6e,12,To have one foot in the grave,To have one foot in the grave,,,,,To have one foot in the grave,ok,,,,0,unive3-g6e-692,-a,G7e,,"F,E,I,O",1,1,1,1,0,0,0,0,0,0,0,0
151745,G6e-13,G,G6,G6e,13,"Wenn der Wolf alt wird, reiten ihn die Krähen","Wenn der Wolf alt wird, reiten ihn die Krähen",,,,,"Wenn der Wolf alt wird, reiten ihn die Krähen",ok,,,,0,unive3-g6e-693,-a,"H3i,K1l,F2a",,"E,I,O",1,0,1,1,0,0,0,0,0,0,0,0
151755,G6e-22,G,G6,G6e,22,"He who lives long knows what pain is / Langes leben, langes Leiden / Longa vita, longa calamitas (Latin)",He who lives long knows what pain is,"Langes leben, langes Leiden","Longa vita, longa calamitas (Latin)",,,He who lives long knows what pain is,ok,(Latin),parenthetical_language,Latin,1,unive3-g6e-694,,"C2e,H5c",,G,0,0,0,0,0,1,0,0,0,0,0,0
151757,G6e-24,G,G6,G6e,24,"Age and wedlock we all desire and repent of / Vult antiquari nec anilis quisque vocari (Latin) /Alla vill vara gamla, men ingen will heta det (Swedish)",Age and wedlock we all desire and repent of,Vult antiquari nec anilis quisque vocari (Latin),"Alla vill vara gamla, men ingen will heta det (Swedish)",,,Age and wedlock we all desire and repent of,ok,(Latin)|(Swedish),parenthetical_language,Latin|Swedish,1,unive3-g6e-695,,"E1l,T3a,H3i,K2i,D1b",,"F,Ew,Ee",0,1,0,0,0,0,1,0,0,1,0,0
151760,G6e-26,G,G6,G6e,26,Old age is sickness of itself / Senectus ipsa morbus (Latin),Old age is sickness of itself,Senectus ipsa morbus (Latin),,,,Old age is sickness of itself,ok,(Latin),parenthetical_language,Latin,1,unive3-g6e-696,,"G7d,G6a,C3d,G8c",,"F,E,A,I",1,1,0,1,1,0,0,0,0,0,0,0
151763,G6e-29,G,G6,G6e,29,Old men are twice children / Once a man and twice a child / Alte Leute sind zweimal Kinder / Bis pueri senes (Latin) / os viejos son dos veces niños,Old men are twice children,Once a man and twice a child,Alte Leute sind zweimal Kinder,Bis pueri senes (Latin),os viejos son dos veces niños,Old men are twice children,many_variants,(Latin),parenthetical_language,Latin,1,unive3-g6e-697,,"D1b,G3a,K1j",,"F,E,A,O",1,1,1,0,1,0,0,0,0,0,0,0
151773,G6f-11,G,G6,G6f,11,Old age is honourable / Das Alter soll man ehren / Senectus ante alios honoranda (Latin) /Aldur skyldi enginn forsmá (Icelandic) / Onorate il senno antico,Old age is honourable,Das Alter soll man ehren,Senectus ante alios honoranda (Latin),Aldur skyldi enginn forsmá (Icelandic),Onorate il senno antico,Old age is honourable,many_variants,(Latin)|(Icelandic),parenthetical_language,Latin|Icelandic,1,unive3-g6f-698,,"K1j,F2a,M3a,G2c",,"F,E,A",1,1,0,0,1,0,0,0,0,0,0,0
151781,G6f-15,G,G6,G6f,15,Older and wiser,Older and wiser,,,,,Older and wiser,ok,,,,0,unive3-g6f-699,-i,"M3a,H5g,J1k",,"F,E,A,O",1,1,1,0,1,0,0,0,0,0,0,0
151782,G6f-16,G,G6,G6f,16,An old dog barks not in vain / Alte Hunde bellen nicht umsonst / Jamais bon chien n'aboie à faute,An old dog barks not in vain,Alte Hunde bellen nicht umsonst,Jamais bon chien n'aboie à faute,,,An old dog barks not in vain,ok,,,,0,unive3-g6f-700,,"C5a,J1k",,"F,E,A,O",1,1,1,0,1,0,0,0,0,0,0,0
151784,G6f-18,G,G6,G6f,18,"Counsel from the old, action from the young / Alte zum Rat, Junge zum Tat / Fatti di fiovanni e consigli di vecchi","Counsel from the old, action from the young","Alte zum Rat, Junge zum Tat",Fatti di fiovanni e consigli di vecchi,,,"Counsel from the old, action from the young",ok,,,,0,unive3-g6f-701,,"K1m,M3a,H3b",,"F,E",1,1,0,0,0,0,0,0,0,0,0,0
151785,G6f-19,G,G6,G6f,19,An old man is not to be laughed at trl.Ovambo/Afr.,An old man is not to be laughed at trl.Ovambo,Afr.,,,,An old man is not to be laughed at,ok,trl.Ovambo/Afr.,translation_marker,Ovambo/Afr.,1,unive3-g6f-702,G,"H5d,C2c",,G,0,0,0,0,0,1,0,0,0,0,0,0
151794,G7a-10,G,G7,G7a,10,Health before wealth / Ein frohes und gesundes Blut ist besser als Geld und Gut / Sani divitibus ditiores (Latin) / Santé passe richesse,Health before wealth,Ein frohes und gesundes Blut ist besser als Geld und Gut,Sani divitibus ditiores (Latin),Santé passe richesse,,Health before wealth,ok,(Latin),parenthetical_language,Latin,1,unive3-g7a-703,,K2k,B2e 30b,"F,E,I,O",1,1,1,1,0,0,0,0,0,0,0,0
151797,G7a-12,G,G7,G7a,12,A sickly body makes a sickly mind / Mens sana in corpore sano (Latin) / Gesunder Sinn in gesundem Leib,A sickly body makes a sickly mind,Mens sana in corpore sano (Latin),Gesunder Sinn in gesundem Leib,,,A sickly body makes a sickly mind,ok,(Latin),parenthetical_language,Latin,1,unive3-g7a-704,,C2e,,"E,I,O",1,0,1,1,0,0,0,0,0,0,0,0
151798,G7a-13,G,G7,G7a,13,"Health is not valued till sickness comes / Gesundheit schätzt man erst, wenn man krank ist / Pretiosa quam sit sanitas morbus docet (Latin)",Health is not valued till sickness comes,"Gesundheit schätzt man erst, wenn man krank ist",Pretiosa quam sit sanitas morbus docet (Latin),,,Health is not valued till sickness comes,ok,(Latin),parenthetical_language,Latin,1,unive3-g7a-705,,"E1k,M9a,H1a",,"E,I",1,0,0,1,0,0,0,0,0,0,0,0
151804,G7b-11,G,G7,G7b,11,An apple a day keeps the doctor away,An apple a day keeps the doctor away,,,,,An apple a day keeps the doctor away,ok,,,,0,unive3-g7b-706,,"D4a,D4c",,Ew,0,0,0,0,0,0,1,0,0,0,0,0
151806,G7b-12,G,G7,G7b,12,Better wait on the cook than the doctor / Man geht lieber zum Bäcker als in die Apotheke,Better wait on the cook than the doctor,Man geht lieber zum Bäcker als in die Apotheke,,,,Better wait on the cook than the doctor,ok,,,,0,unive3-g7b-707,,"D4a,A1e,M1b",,"E,I",1,0,0,1,0,0,0,0,0,0,0,0
151807,G7b-13,G,G7,G7b,13,"The head and feet keep warm, the rest will take no harm / Den Kopf halt' kühl, den Magen hungrig, doch die Füsse warm / Siccis pedipus, ore humenti (Latin)","The head and feet keep warm, the rest will take no harm","Den Kopf halt' kühl, den Magen hungrig, doch die Füsse warm","Siccis pedipus, ore humenti (Latin)",,,"The head and feet keep warm, the rest will take no harm",ok,(Latin),parenthetical_language,Latin,1,unive3-g7b-708,,"C2c,A1e,M4b",,"E,I,O",1,0,1,1,0,0,0,0,0,0,0,0
151817,G7b-16,G,G7,G7b,16,Bitter pills may have sweet effects / Bitter im Mund ist dem Magen gesund / In amaritudine salus (Latin),Bitter pills may have sweet effects,Bitter im Mund ist dem Magen gesund,In amaritudine salus (Latin),,,Bitter pills may have sweet effects,ok,(Latin),parenthetical_language,Latin,1,unive3-g7b-709,,"C5b,C2d,C2f,J1k",,G,0,0,0,0,0,1,0,0,0,0,0,0
151821,G7b-18,G,G7,G7b,18,Like cures like / Evil cures evil / Simili con simili si curano / Clavum clavo pellere (Latin),Like cures like,Evil cures evil,Simili con simili si curano,Clavum clavo pellere (Latin),,Like cures like,ok,(Latin),parenthetical_language,Latin,1,unive3-g7b-710,,C2d,,"F,E,I",1,1,0,1,0,0,0,0,0,0,0,0
151827,G7b-22,G,G7,G7b,22,"A good gaper makes two gapers / Un bon bâilleur an fait bâiller deux / Wenn eine Gans trinkt, so trinken sie alle / Oscitante uno oscitat alter (Latin)",A good gaper makes two gapers,Un bon bâilleur an fait bâiller deux,"Wenn eine Gans trinkt, so trinken sie alle",Oscitante uno oscitat alter (Latin),,A good gaper makes two gapers,ok,(Latin),parenthetical_language,Latin,1,unive3-g7b-711,,C2c,,"F,Ew,I",0,1,0,1,0,0,1,0,0,0,0,0
151833,G7c-11,G,G7,G7c,11,"An old physician, a young lawyer / A young barber and an old physician Sit medicus senex, tonsor juvenis (Latin)","An old physician, a young lawyer","A young barber and an old physician Sit medicus senex, tonsor juvenis (Latin)",,,,"An old physician, a young lawyer",ok,(Latin),parenthetical_language,Latin,1,unive3-g7c-712,,M9d,,"E,O",1,0,1,0,0,0,0,0,0,0,0,0
151836,G7c-13,G,G7,G7c,13,The doctor is never killed because the patient dies trl. Ibo/Afr.,The doctor is never killed because the patient dies trl. Ibo,Afr.,,,,The doctor is never killed because the patient dies,ok,trl. Ibo/Afr.,translation_marker,Ibo/Afr.,1,unive3-g7c-713,-i,"L1c,M5a",,"E,A,O",1,0,1,0,1,0,0,0,0,0,0,0
151837,G7c-13b,G,G7,G7c,13b,"Physicians' faults are covered with earth, and rich men's with money / Errores medicorum terra tegit (Latin)","Physicians' faults are covered with earth, and rich men's with money",Errores medicorum terra tegit (Latin),,,,"Physicians' faults are covered with earth, and rich men's with money",ok,(Latin),parenthetical_language,Latin,1,unive3-g7c-714,,,,E,1,0,0,0,0,0,0,0,0,0,0,0
151838,G7c-14,G,G7,G7c,14,It is a good doctor who follows his own advice,It is a good doctor who follows his own advice,,,,,It is a good doctor who follows his own advice,ok,,,,0,unive3-g7c-715,G,"E1c,H3g,E1a,H3e,M5a",,G,0,0,0,0,0,1,0,0,0,0,0,0
151841,G7c-16,G,G7,G7c,16,"God heals and the doctor takes the fee / Gott heilt und der Arzt kassiert / Medicus curat, natura sanat (Latin) / Dio guarisce, e il medico è ringraziato",God heals and the doctor takes the fee,Gott heilt und der Arzt kassiert,"Medicus curat, natura sanat (Latin)","Dio guarisce, e il medico è ringraziato",,God heals and the doctor takes the fee,ok,(Latin),parenthetical_language,Latin,1,unive3-g7c-716,,F1e,,E,1,0,0,0,0,0,0,0,0,0,0,0
151854,G7d-18,G,G7,G7d,18,Though the wound be healed a scar remains / È più facile fare le piaghe che sanarle,Though the wound be healed a scar remains,È più facile fare le piaghe che sanarle,,,,Though the wound be healed a scar remains,ok,,,,0,unive3-g7d-717,,"T4d,M9a,C2c,J1f",,"F,E,P",1,1,0,0,0,0,0,0,1,0,0,0
151857,G7d-20,G,G7,G7d,20,Mischiefs come by the pound but go away by ounces,Mischiefs come by the pound but go away by ounces,,,,,Mischiefs come by the pound but go away by ounces,ok,,,,0,unive3-g7d-718,G,"B2c,M6c",,G,0,0,0,0,0,1,0,0,0,0,0,0
151862,G7e-11,G,G7,G7e,11,Better the grave than a life of want (Welsh),Better the grave than a life of want (Welsh),,,,,Better the grave than a life of want,ok,(Welsh),parenthetical_language,Welsh,1,unive3-g7e-719,-a,"T3b,F2a,D1b,E1d,K2i",,"F,E,I,O,P",1,1,1,1,0,0,0,0,1,0,0,0
151873,G7e-18,G,G7,G7e,18,"The cracked pot lasts longest / Der knarrende Baum steht am längsten / Qui semper aegrotant, diutissime vivunt (Latin) / Viejo que cura, cien años dura",The cracked pot lasts longest,Der knarrende Baum steht am längsten,"Qui semper aegrotant, diutissime vivunt (Latin)","Viejo que cura, cien años dura",,The cracked pot lasts longest,ok,(Latin),parenthetical_language,Latin,1,unive3-g7e-720,,"D1b,B2d",,"F,E,A,O",1,1,1,0,1,0,0,0,0,0,0,0
151874,G7e-19,G,G7,G7e,19,"Lange Krankheit, sicher Tod","Lange Krankheit, sicher Tod",,,,,"Lange Krankheit, sicher Tod",ok,,,,0,unive3-g7e-721,-o,"T3c,T4e,C4c,G8d",,"F,E,A,I",1,1,0,1,1,0,0,0,0,0,0,0
151886,G8a-15,G,G8,G8a,15,"Young men may die, old men must die / Der Junge kann sterben, der Alte muß sterben / Mors in iuvenibus in insidiis, senibus in ianuis est (Latin) / El mozo puede morir, y el viejo no puede vivir","Young men may die, old men must die","Der Junge kann sterben, der Alte muß sterben","Mors in iuvenibus in insidiis, senibus in ianuis est (Latin)","El mozo puede morir, y el viejo no puede vivir",,"Young men may die, old men must die",ok,(Latin),parenthetical_language,Latin,1,unive3-g8a-722,,"G6a,T1g,G8d",,"F,E",1,1,0,0,0,0,0,0,0,0,0,0
151889,G8a-17,G,G8,G8a,17,Every fox must pay his own skin to the flayer / Every dog has his day / Einmal muss der Fuchs doch zum Loch hinaus / Enfin les renards se trouvent chez le pelletier,Every fox must pay his own skin to the flayer,Every dog has his day,Einmal muss der Fuchs doch zum Loch hinaus,Enfin les renards se trouvent chez le pelletier,,Every fox must pay his own skin to the flayer,ok,,,,0,unive3-g8a-723,,"K1j,E1g,F1b",,"F,E,I",1,1,0,1,0,0,0,0,0,0,0,0
151890,G8a-18,G,G8,G8a,18,Der Tod fragt nicht nach den Zähnen / Death keeps no calendar / There are more lamb skins than sheep skins,Der Tod fragt nicht nach den Zähnen,Death keeps no calendar,There are more lamb skins than sheep skins,,,Der Tod fragt nicht nach den Zähnen,ok,,,,0,unive3-g8a-724,,"B2a,B2d",,Ew,0,0,0,0,0,0,1,0,0,0,0,0
151893,G8a-21,G,G8,G8a,21,Death spares neither small nor great,Death spares neither small nor great,,,,,Death spares neither small nor great,ok,,,,0,unive3-g8a-725,G,"B2a,D1b,E1g,E1f,K2k",,"F,E,A,I",1,1,0,1,1,0,0,0,0,0,0,0
151895,G8a-23,G,G8,G8a,23,"All that lives must die / Our birth is nothing but our death begun / Was lebt, muss sterben / Man stirbt alle Tage / Quotidie morimur; cum crescimus, vita decrescit (Latin)",All that lives must die,Our birth is nothing but our death begun,"Was lebt, muss sterben",Man stirbt alle Tage,"Quotidie morimur; cum crescimus, vita decrescit (Latin)",All that lives must die,many_variants,(Latin),parenthetical_language,Latin,1,unive3-g8a-726,,"T4e,D1b,E1g,B2a,G8f,T4d",,"F,E,O",1,1,1,0,0,0,0,0,0,0,0,0
151896,G8a-24,G,G8,G8a,24,"Death makes equal the high and low / At the end of the game the king and the pawn go into the same bag / Arm oder Reich, der Tod macht alle gleich / Est commune mori, mors nulli parcit honori (Latin)",Death makes equal the high and low,At the end of the game the king and the pawn go into the same bag,"Arm oder Reich, der Tod macht alle gleich","Est commune mori, mors nulli parcit honori (Latin)",,Death makes equal the high and low,ok,(Latin),parenthetical_language,Latin,1,unive3-g8a-727,,"C6a,E1g,G8b",,"F,E,A,I",1,1,0,1,1,0,0,0,0,0,0,0
151914,G8b-13,G,G8,G8b,13,"Deaths foreseen come not / Der Tod ist gewiss, doch ungewiss die Stunde / Hora mortis incerta (Latin)",Deaths foreseen come not,"Der Tod ist gewiss, doch ungewiss die Stunde",Hora mortis incerta (Latin),,,Deaths foreseen come not,ok,(Latin),parenthetical_language,Latin,1,unive3-g8b-728,,"B2b,T3a,C3c",,"F,E,A,O",1,1,1,0,1,0,0,0,0,0,0,0
151921,G8b-19,G,G8,G8b,19,"Death comes early to all / Der Tod ist gewiss, doch ungewiss die Stunde / Mors certa est, incerta dies hora, aguita nulli (Latin)",Death comes early to all,"Der Tod ist gewiss, doch ungewiss die Stunde","Mors certa est, incerta dies hora, aguita nulli (Latin)",,,Death comes early to all,ok,(Latin),parenthetical_language,Latin,1,unive3-g8b-729,,"B2a,T3a",,"F,E",1,1,0,0,0,0,0,0,0,0,0,0
151924,G8b-21,G,G8,G8b,21,"Today gold, tomorrow dust / Heute rot, morgen tot / Aujourd'hui en fleurs, demain en pleurs / Hoy en figura, y mañana en sepultura / Oggi in canto, domani in panto","Today gold, tomorrow dust","Heute rot, morgen tot","Aujourd'hui en fleurs, demain en pleurs","Hoy en figura, y mañana en sepultura","Oggi in canto, domani in panto","Today gold, tomorrow dust",many_variants,,,,0,unive3-g8b-730,,"T3a,B2c",,"F,E",1,1,0,0,0,0,0,0,0,0,0,0
151926,G8b-23,G,G8,G8b,23,"Today red, tomorrow dead","Today red, tomorrow dead",,,,,"Today red, tomorrow dead",ok,,,,0,unive3-g8b-731,-i,"T3a,D1b",,"F,Ew,Es,A,O",0,1,1,0,1,0,1,1,0,0,0,0
151931,G8b-28,G,G8,G8b,28,"Death and the sun are not to be looked on with a steady eye / Sol etiam caecat, contra si tendere pergas / Le soleil ni la mort ne se peuvent regarder fixement",Death and the sun are not to be looked on with a steady eye,"Sol etiam caecat, contra si tendere pergas",Le soleil ni la mort ne se peuvent regarder fixement,,,Death and the sun are not to be looked on with a steady eye,ok,,,,0,unive3-g8b-732,,,,"Ew,Es",0,0,0,0,0,0,1,1,0,0,0,0
151932,G8c-10,G,G8,G8c,10,Nothing is certain but death / Mors est ubique (Latin),Nothing is certain but death,Mors est ubique (Latin),,,,Nothing is certain but death,ok,(Latin),parenthetical_language,Latin,1,unive3-g8c-733,,E1a,,E,1,0,0,0,0,0,0,0,0,0,0,0
151937,G8c-15,G,G8,G8c,15,There is a remedy for everything but death,There is a remedy for everything but death,,,,,There is a remedy for everything but death,ok,,,,0,unive3-g8c-734,G,"B2a,G7c,T1e,T1h,T3c",,G,0,0,0,0,0,1,0,0,0,0,0,0
151938,G8c-16,G,G8,G8c,16,There is a remedy for all things except death / Gegen den Tod ist kein Kraut gewachsen / Contra vim mortis non est medicamen in hortis (Latin),There is a remedy for all things except death,Gegen den Tod ist kein Kraut gewachsen,Contra vim mortis non est medicamen in hortis (Latin),,,There is a remedy for all things except death,ok,(Latin),parenthetical_language,Latin,1,unive3-g8c-735,,"B2a,T1h,G7b,T3c,M6c,K2a",,"E,A,O",1,0,1,0,1,0,0,0,0,0,0,0
151945,G8c-21,G,G8,G8c,21,"It is only the dead who do not return / Die Toten kehren nicht zurück / Quid semel occubuit, non vitae surgit ad auras (Latin)",It is only the dead who do not return,Die Toten kehren nicht zurück,"Quid semel occubuit, non vitae surgit ad auras (Latin)",,,It is only the dead who do not return,ok,(Latin),parenthetical_language,Latin,1,unive3-g8c-736,,"B2a,C3b,C3d",,"F,E",1,1,0,0,0,0,0,0,0,0,0,0
151949,G8d-11,G,G8,G8d,11,When the oil is exhausted the lamp goes out trl. Chinese,When the oil is exhausted the lamp goes out trl. Chinese,,,,,When the oil is exhausted the lamp goes out,ok,trl. Chinese,translation_marker,Chinese,1,unive3-g8d-737,-a,B2b,,"Ew,I,O",0,0,1,1,0,0,1,0,0,0,0,0
151953,G8d-15,G,G8,G8d,15,Besser es fresse mich ein Wolf als ein Schaff,Besser es fresse mich ein Wolf als ein Schaff,,,,,Besser es fresse mich ein Wolf als ein Schaff,ok,,,,0,unive3-g8d-738,-a,"F2a,M6e,G4b",,"F,Ew,I,O",0,1,1,1,0,0,1,0,0,0,0,0
